,Ead_NNP,Ead_reg,ontop_element,site_info
1453,-1.988733292,-1.979351992,Ru,corner
1454,-1.87648344,-1.717570191,Ru,facet
1455,-1.934371471,-1.934709505,Ru,corner
1456,-2.226166725,-2.107744948,Ru,edge
1457,-2.12501049,-1.945586451,Ru,facet
1458,-1.714588642,-1.648226039,Ru,facet
1459,-1.665222168,-1.623641774,Ru,facet
1460,-1.854067802,-1.704526502,Ru,facet
1461,-2.039442539,-1.932455571,Ru,edge
1462,-1.907673836,-1.7584657,Ru,facet
1463,-1.898819447,-1.753622333,Ru,facet
1464,-1.661170006,-1.740122421,Ir,facet
1465,-1.688390732,-1.794587122,Ir,facet
1466,-2.43686676,-2.513109359,Ir,corner
1467,-2.132153511,-2.156011396,Ir,edge
1468,-1.74852705,-1.765279248,Ir,facet
1469,-1.874269485,-1.963922549,Ir,edge
1470,-2.196764946,-2.234140534,Ir,edge
1471,-1.902384758,-2.053989918,Ir,corner
1472,-1.762468815,-1.852538866,Ir,edge
1473,-1.613850117,-1.657008556,Ir,facet
1474,-2.137469292,-2.322455558,Ir,corner
1475,-1.580406189,-1.657062076,Ir,facet
1476,-1.984706402,-2.127205494,Ir,corner
1477,-1.946044922,-2.042441326,Ir,edge
1478,-1.993502617,-2.118279978,Ir,edge
1479,-1.958425999,-2.130574029,Ir,corner
1480,-2.250235081,-2.407671119,Ir,corner
1481,-1.63883543,-1.710166424,Ir,facet
1482,-1.557753563,-1.644066676,Ir,facet
1483,-1.590423584,-1.741595696,Ir,facet
1484,-2.180510044,-2.397150291,Ir,corner
1485,-1.633529186,-1.710888064,Ir,facet
1486,-1.648009777,-1.746284297,Ir,facet
1487,-1.836361408,-1.945497206,Ir,edge
1488,-1.939325809,-2.078392169,Ir,corner
1489,-1.338418484,-1.449339802,Pd,edge
1490,-0.919835567,-1.204875828,Pd,facet
1491,-1.15810442,-1.392853771,Pd,edge
1492,-1.19260931,-1.404058361,Pd,edge
1493,-0.879635811,-1.211408733,Pd,facet
1494,-0.996821404,-1.234327499,Pd,facet
1495,-1.431921482,-1.572399988,Pd,corner
1496,-1.099447727,-1.332386054,Pd,edge
1497,-0.885044575,-1.217499669,Pd,facet
1498,-1.239636898,-1.400993269,Pd,corner
1499,-1.246819496,-1.47705064,Pd,corner
1500,-1.287983418,-1.413104557,Pd,corner
1501,-0.990488529,-1.211130028,Pd,facet
1502,-1.163775921,-1.335653991,Pd,edge
1503,-1.440853119,-1.543103996,Pd,corner
1504,-1.313553333,-1.470849872,Pd,edge
1505,-1.1299119,-1.262373442,Pd,facet
1506,-1.250414848,-1.4155344,Pd,edge
1507,-0.918532372,-1.19729209,Pd,facet
1508,-0.870583057,-1.173419132,Pd,facet
1509,-0.924139977,-1.197900953,Pd,facet
1510,-1.42196846,-1.524750051,Pd,corner
1511,-1.16345787,-1.359249894,Pd,edge
1512,-1.694774151,-1.610711584,Pt,corner
1513,-1.511154175,-1.396336899,Pt,edge
1514,-1.308066845,-1.116291047,Pt,facet
1515,-1.355886459,-1.228260331,Pt,edge
1516,-1.075621128,-0.936693185,Pt,facet
1517,-1.152920723,-0.954870546,Pt,facet
1518,-1.351328373,-1.136158974,Pt,edge
1519,-1.219890594,-0.989267854,Pt,facet
1520,-1.056911469,-0.979959497,Pt,facet
1521,-1.349983692,-1.126533636,Pt,edge
1522,-1.559664249,-1.285343895,Pt,edge
1523,-1.426076412,-1.184020435,Pt,facet
1524,-1.677082062,-1.487267366,Pt,edge
1525,-1.098593712,-0.945406394,Pt,facet
1526,-1.463156223,-1.301083519,Pt,edge
1527,-1.291291714,-1.107821505,Pt,facet
1528,-1.056367874,-0.922880246,Pt,facet
1529,-1.260228157,-1.0827994,Pt,facet
1530,-1.075739861,-0.969574051,Pt,facet
1531,-1.422686577,-1.269004271,Pt,edge
1532,-1.250389099,-1.045698048,Pt,facet
1533,-1.367269516,-1.234425831,Pt,edge
1534,-1.731021881,-1.624850669,Pt,corner
1535,-1.221953392,-0.998663003,Pt,facet
1536,-1.558703423,-1.409588113,Pt,corner
1537,-1.492157459,-1.292822063,Pt,edge
1538,-1.486741066,-1.473601657,Rh,edge
1539,-1.352235317,-1.386015308,Rh,facet
1540,-1.852272511,-1.674135133,Rh,corner
1541,-1.530495644,-1.482332854,Rh,edge
1542,-1.592569351,-1.490733743,Rh,edge
1543,-1.372979641,-1.376048872,Rh,facet
1544,-1.465843201,-1.405979718,Rh,facet
1545,-1.456646442,-1.394596384,Rh,facet
1546,-1.286906242,-1.364363613,Rh,facet
1547,-1.595019817,-1.488738647,Rh,edge
1548,-1.365070343,-1.372418424,Rh,facet
1549,-1.451611996,-1.398639979,Rh,facet
1550,-1.548512936,-1.421804447,Rh,facet
1551,-1.317563057,-1.39689908,Rh,facet
1552,-1.534453392,-1.526610768,Rh,corner
1553,-1.378444195,-1.376201305,Rh,facet
1554,-1.253460884,-1.344236887,Rh,facet
1555,-1.557504654,-1.425268374,Rh,facet
1556,-1.409077168,-1.382521315,Rh,facet
1557,-1.741185188,-1.592347365,Rh,corner
1558,-1.689543247,-1.58723463,Rh,corner
1559,-2.066106796,-1.866289572,Ru,facet
1560,-2.244440556,-2.198130977,Ru,corner
1561,-2.330530643,-2.062876994,Ru,facet
1562,-2.342381954,-2.129252496,Ru,edge
1563,-2.192911148,-1.918804495,Ru,facet
1564,-1.71560955,-1.66796006,Ru,facet
1565,-1.925569534,-1.762808521,Ru,facet
1566,-1.999602318,-1.801149227,Ru,facet
1567,-1.802404404,-1.701355226,Ru,facet
1568,-2.00140667,-2.009901557,Ru,corner
1569,-1.658748627,-1.645599519,Ru,facet
1570,-1.967158318,-1.901929584,Ru,edge
1571,-1.654592991,-1.624740128,Ru,facet
1572,-1.775204659,-1.687510858,Ru,facet
1573,-1.9944911,-1.857010544,Ru,facet
1574,-1.996233463,-1.795984605,Ru,facet
1575,-1.997567177,-1.953198299,Ru,edge
1576,-1.796718121,-1.646128557,Ru,facet
1577,-1.880869865,-1.846177316,Ru,edge
1578,-1.991831303,-1.922069348,Ru,edge
1579,-2.106205463,-2.078420715,Ru,corner
1580,-2.005067348,-1.78881092,Ru,facet
1581,-1.824578285,-1.705813482,Ru,facet
1582,-1.801917553,-1.697483971,Ru,facet
1583,-1.855068207,-1.855502027,Ru,edge
1584,-1.997858047,-1.889513666,Ru,edge
1585,-1.899555683,-1.776140062,Ru,facet
1586,-2.082651615,-2.253812721,Ir,edge
1587,-1.973417759,-2.165700309,Ir,corner
1588,-2.089165688,-2.128643481,Ir,edge
1589,-1.677163601,-1.751090525,Ir,facet
1590,-1.681266785,-1.738600331,Ir,facet
1591,-1.888323307,-1.945042578,Ir,edge
1592,-1.919512749,-1.934622909,Ir,edge
1593,-1.831022739,-1.850268671,Ir,facet
1594,-1.796906948,-1.825715269,Ir,facet
1595,-2.087246418,-2.290685757,Ir,corner
1596,-1.83284235,-1.867088116,Ir,facet
1597,-1.60815382,-1.843929179,Ir,facet
1598,-2.086255074,-2.205798082,Ir,corner
1599,-2.173545837,-2.347908511,Ir,corner
1600,-2.027468681,-2.206553539,Ir,corner
1601,-2.092856407,-2.259373524,Ir,corner
1602,-1.7977705,-1.895887254,Ir,edge
1603,-1.817439079,-1.907920761,Ir,edge
1604,-2.113885403,-2.275269599,Ir,corner
1605,-1.81436491,-1.963640833,Ir,corner
1606,-0.929723263,-1.223843253,Pd,facet
1607,-0.942128181,-1.228315062,Pd,facet
1608,-0.961541653,-1.232255189,Pd,facet
1609,-1.188789845,-1.32061185,Pd,edge
1610,-1.368136406,-1.520689867,Pd,corner
1611,-0.870899677,-1.18579824,Pd,facet
1612,-0.907013893,-1.220370493,Pd,facet
1613,-1.181174278,-1.376451749,Pd,corner
1614,-0.92267704,-1.217172149,Pd,facet
1615,-0.915446758,-1.214087597,Pd,facet
1616,-1.365972519,-1.533819664,Pd,corner
1617,-1.190659046,-1.400287107,Pd,edge
1618,-0.973466396,-1.189594562,Pd,facet
1619,-0.858037472,-1.170464202,Pd,facet
1620,-1.110405445,-1.301151333,Pd,edge
1621,-1.017874718,-1.252797873,Pd,facet
1622,-0.983406544,-1.217983856,Pd,facet
1623,-0.928870201,-1.219216094,Pd,facet
1624,-1.070940018,-1.282262737,Pd,facet
1625,-1.063815117,-1.249727173,Pd,facet
1626,-1.162322521,-1.355920939,Pd,edge
1627,-0.851741791,-1.177689416,Pd,facet
1628,-1.078287601,-1.306788425,Pd,edge
1629,-1.514460564,-1.375210212,Pt,edge
1630,-1.155276775,-1.03214926,Pt,facet
1631,-1.683256626,-1.614928835,Pt,corner
1632,-1.415924072,-1.245147665,Pt,edge
1633,-1.328691006,-1.146363827,Pt,edge
1634,-1.561014652,-1.396497006,Pt,edge
1635,-1.258889675,-1.028823653,Pt,facet
1636,-1.175242424,-0.9778161,Pt,facet
1637,-1.135556221,-0.950439817,Pt,facet
1638,-1.183852673,-1.063014492,Pt,facet
1639,-1.465502262,-1.332965463,Pt,edge
1640,-1.199879169,-1.008226346,Pt,facet
1641,-1.119938374,-0.977677556,Pt,facet
1642,-1.02067852,-0.939074857,Pt,facet
1643,-1.765921116,-1.562675999,Pt,edge
1644,-1.739391327,-1.55309271,Pt,corner
1645,-1.626366138,-1.462103482,Pt,corner
1646,-1.592816353,-1.426712104,Pt,edge
1647,-1.140886784,-1.05373848,Pt,facet
1648,-1.722793579,-1.684269543,Pt,corner
1649,-1.548009872,-1.397361697,Pt,edge
1650,-1.230501652,-1.013155188,Pt,facet
1651,-1.173223495,-1.007061387,Pt,facet
1652,-1.06815958,-0.933500193,Pt,facet
1653,-1.735910416,-1.618564415,Pt,corner
1654,-1.235954762,-0.987844673,Pt,facet
1655,-1.181112766,-0.991261385,Pt,facet
1656,-1.65978384,-1.600756866,Pt,corner
1657,-1.303038597,-1.113198325,Pt,edge
1658,-1.300906658,-1.041539557,Pt,facet
1659,-1.615086555,-1.555436523,Rh,edge
1660,-1.508156776,-1.42103534,Rh,facet
1661,-1.55300951,-1.497521987,Rh,edge
1662,-1.393770218,-1.401037079,Rh,facet
1663,-1.467763901,-1.403937105,Rh,facet
1664,-1.274366379,-1.363546778,Rh,facet
1665,-1.571594238,-1.490094152,Rh,edge
1666,-1.700681686,-1.60371451,Rh,corner
1667,-1.594264507,-1.444959034,Rh,facet
1668,-1.334196568,-1.41488921,Rh,facet
1669,-1.489732265,-1.447196552,Rh,edge
1670,-1.626601219,-1.506263066,Rh,edge
1671,-1.421662807,-1.389777163,Rh,facet
1672,-1.578523636,-1.463123885,Rh,edge
1673,-1.863099098,-1.684420734,Rh,corner
1674,-1.843504429,-1.615628944,Rh,edge
1675,-1.595494747,-1.55852851,Rh,corner
1676,-1.487699032,-1.463273375,Rh,edge
1677,-1.373090267,-1.38261656,Rh,facet
1678,-1.361183643,-1.38053463,Rh,facet
1679,-1.537324905,-1.472537144,Rh,edge
1680,-1.471293449,-1.399322462,Rh,facet
1681,-1.345986843,-1.379609935,Rh,facet
1682,-1.362486362,-1.382027009,Rh,facet
1683,-1.511629105,-1.427799405,Rh,facet
1684,-2.516887188,-2.453373003,Ru,corner
1685,-1.975988388,-1.863132541,Ru,facet
1686,-2.202656269,-2.180637382,Ru,corner
1687,-2.133743763,-1.859499033,Ru,facet
1688,-2.101772785,-1.857966446,Ru,facet
1689,-2.135971546,-1.992321754,Ru,edge
1690,-1.783038139,-1.660445963,Ru,facet
1691,-2.060245991,-1.852730108,Ru,facet
1692,-2.328281403,-2.176709637,Ru,edge
1693,-2.347219944,-2.214458185,Ru,corner
1694,-1.969787598,-1.870225176,Ru,edge
1695,-2.039543629,-1.938310839,Ru,edge
1696,-2.153271198,-2.067444545,Ru,edge
1697,-1.842941761,-1.722109989,Ru,facet
1698,-2.243304729,-2.113113914,Ru,edge
1699,-1.715518475,-1.653352837,Ru,facet
1700,-1.910616875,-1.949950639,Ru,corner
1701,-1.651371479,-1.616165501,Ru,facet
1702,-1.614293575,-1.604411248,Ru,facet
1703,-1.913868427,-1.715731578,Ru,facet
1704,-1.855220795,-1.719500661,Ru,facet
1705,-1.678322792,-1.626607723,Ru,facet
1706,-1.695264816,-1.653262454,Ru,facet
1707,-1.902452946,-1.829438717,Ru,edge
1708,-1.872237682,-1.910219776,Ir,facet
1709,-1.886073589,-2.032862688,Ir,edge
1710,-1.565347195,-1.641701791,Ir,facet
1711,-1.798699856,-1.904977741,Ir,edge
1712,-2.143857479,-2.270154013,Ir,corner
1713,-1.889561653,-1.837600273,Ir,facet
1714,-2.00908947,-2.219121954,Ir,corner
1715,-1.89417696,-2.00006777,Ir,edge
1716,-1.975782871,-2.246220798,Ir,corner
1717,-1.88445425,-2.04231723,Ir,edge
1718,-1.674253941,-1.76764825,Ir,facet
1719,-1.706316471,-1.793408502,Ir,facet
1720,-1.820036411,-1.825951699,Ir,facet
1721,-1.714265823,-1.751201094,Ir,facet
1722,-2.057012081,-2.229250791,Ir,corner
1723,-1.5512743,-1.649875672,Ir,facet
1724,-1.593655109,-1.674804303,Ir,facet
1725,-1.643614769,-1.753951795,Ir,facet
1726,-1.952046871,-2.12591013,Ir,corner
1727,-1.891634464,-1.956652042,Ir,edge
1728,-1.991409302,-2.149245213,Ir,corner
1729,-1.801237106,-1.84858602,Ir,facet
1730,-1.280486107,-1.447536632,Pd,edge
1731,-0.937685013,-1.22160438,Pd,facet
1732,-1.012545586,-1.228912711,Pd,facet
1733,-1.270999908,-1.441503416,Pd,edge
1734,-0.924434662,-1.214037793,Pd,facet
1735,-0.982983112,-1.212617223,Pd,facet
1736,-0.955991268,-1.194291974,Pd,facet
1737,-0.906497002,-1.202926544,Pd,facet
1738,-1.044043541,-1.248699758,Pd,facet
1739,-0.982624531,-1.250300084,Pd,facet
1740,-0.995984554,-1.254064083,Pd,facet
1741,-0.982105255,-1.24046428,Pd,facet
1742,-0.978085041,-1.233871346,Pd,facet
1743,-1.190720081,-1.352920822,Pd,edge
1744,-1.435556889,-1.529469232,Pd,corner
1745,-1.424733639,-1.591779368,Pd,corner
1746,-1.015975952,-1.271487582,Pd,facet
1747,-0.79992485,-1.168095706,Pd,facet
1748,-0.874951839,-1.176599335,Pd,facet
1749,-1.266868591,-1.403306683,Pd,edge
1750,-0.868025303,-1.187877477,Pd,facet
1751,-1.301584244,-1.434502155,Pd,corner
1752,-1.286720753,-1.116751425,Pt,facet
1753,-1.17860651,-1.02541341,Pt,facet
1754,-1.479009628,-1.375349834,Pt,edge
1755,-1.736470222,-1.677101348,Pt,edge
1756,-1.135437965,-0.953754642,Pt,facet
1757,-1.373842716,-1.184463561,Pt,edge
1758,-1.701331139,-1.631957408,Pt,corner
1759,-1.563797474,-1.37552288,Pt,edge
1760,-1.153871536,-1.006107748,Pt,facet
1761,-1.50872612,-1.295150904,Pt,edge
1762,-1.328763008,-1.171208034,Pt,edge
1763,-1.487892151,-1.307558453,Pt,edge
1764,-1.042513371,-0.989684565,Pt,facet
1765,-1.239739895,-1.034283492,Pt,facet
1766,-1.36648798,-1.245101303,Pt,edge
1767,-1.099908829,-1.006997775,Pt,facet
1768,-1.649884224,-1.47168785,Pt,corner
1769,-1.350122929,-1.17446356,Pt,edge
1770,-1.238480568,-1.060271096,Pt,facet
1771,-1.451293468,-1.264514783,Pt,edge
1772,-1.041069508,-0.867812315,Pt,facet
1773,-1.636470318,-1.459493778,Pt,corner
1774,-1.024449825,-0.925778359,Pt,facet
1775,-1.437957287,-1.229475965,Pt,edge
1776,-1.427296162,-1.219670573,Pt,edge
1777,-1.706121445,-1.570539612,Pt,corner
1778,-1.58021307,-1.508573542,Rh,edge
1779,-1.397960663,-1.392380312,Rh,facet
1780,-1.831575394,-1.683359585,Rh,corner
1781,-1.618877888,-1.516964548,Rh,edge
1782,-1.763575554,-1.647447447,Rh,corner
1783,-1.51290369,-1.490608221,Rh,edge
1784,-1.566422939,-1.547094925,Rh,corner
1785,-1.465026379,-1.433060789,Rh,facet
1786,-1.685584545,-1.597945364,Rh,corner
1787,-1.626552582,-1.512729202,Rh,edge
1788,-1.797894955,-1.648588072,Rh,corner
1789,-1.510084152,-1.401831206,Rh,facet
1790,-1.507730961,-1.460170454,Rh,edge
1791,-1.435884953,-1.381393515,Rh,facet
1792,-1.4793787,-1.421531959,Rh,facet
1793,-1.569309711,-1.441512769,Rh,facet
1794,-1.770159721,-1.658189508,Rh,corner
1795,-1.794329643,-1.620304772,Rh,corner
1796,-1.707502365,-1.568026292,Rh,edge
1797,-1.32243681,-1.377211994,Rh,facet
1798,-1.243824005,-1.378879514,Rh,facet
1799,-1.639648438,-1.507680595,Rh,edge
1800,-1.580554485,-1.555458809,Rh,corner
1801,-1.677156925,-1.579836861,Rh,corner
1802,-1.498746395,-1.48611132,Rh,edge
1803,-1.337587357,-1.401356033,Rh,facet
1804,-1.442130089,-1.43298762,Rh,edge
1805,-1.594502449,-1.536645116,Rh,corner
1806,-2.051191807,-1.845328499,Ru,facet
1807,-1.954640865,-1.742270383,Ru,facet
1808,-1.845365524,-1.688474128,Ru,facet
1809,-1.682385921,-1.621433768,Ru,facet
1810,-2.09777689,-1.974715426,Ru,edge
1811,-1.960622787,-1.789233855,Ru,facet
1812,-2.092819214,-1.861735529,Ru,facet
1813,-2.572925568,-2.366843984,Ru,edge
1814,-2.39773941,-2.257499806,Ru,edge
1815,-1.994745731,-1.860165119,Ru,facet
1816,-1.956207752,-1.859156657,Ru,edge
1817,-2.103363037,-1.896250662,Ru,facet
1818,-1.712554455,-1.724319468,Ru,facet
1819,-1.907188416,-1.731239196,Ru,facet
1820,-2.140827179,-2.121531598,Ru,corner
1821,-1.693632126,-1.652786468,Ru,facet
1822,-1.679267883,-1.638335942,Ru,facet
1823,-1.965025902,-1.75283197,Ru,facet
1824,-2.125961781,-1.888864281,Ru,facet
1825,-1.779773235,-1.679722664,Ru,facet
1826,-1.763110161,-1.686732775,Ru,facet
1827,-2.075825691,-1.964923816,Ru,edge
1828,-1.770441055,-1.700698473,Ru,facet
1829,-1.991884232,-1.910739503,Ru,edge
1830,-1.894262791,-2.029379467,Ir,edge
1831,-1.986713409,-2.077399694,Ir,edge
1832,-2.114754677,-2.23623576,Ir,edge
1833,-1.963870049,-2.090726507,Ir,edge
1834,-2.095593929,-2.17941529,Ir,edge
1835,-1.787942886,-1.788022963,Ir,facet
1836,-2.115176678,-2.19369488,Ir,corner
1837,-1.930704117,-1.98140041,Ir,edge
1838,-1.521704674,-1.638343548,Ir,facet
1839,-1.67986393,-1.750998188,Ir,facet
1840,-1.677771091,-1.709380678,Ir,facet
1841,-1.896648407,-1.927772623,Ir,facet
1842,-2.092386723,-2.224735984,Ir,corner
1843,-1.839598656,-1.952793297,Ir,edge
1844,-2.088103771,-2.134980032,Ir,edge
1845,-2.316366196,-2.292543671,Ir,edge
1846,-2.03711319,-2.206421209,Ir,corner
1847,-1.555997372,-1.645436439,Ir,facet
1848,-1.993032932,-2.164651372,Ir,edge
1849,-2.019512177,-2.131784996,Ir,corner
1850,-1.611382961,-1.767849392,Ir,facet
1851,-1.79527998,-1.762466205,Ir,facet
1852,-2.027364731,-2.081042005,Ir,edge
1853,-1.851930618,-1.891810312,Ir,facet
1854,-1.845389366,-1.801801168,Ir,facet
1855,-2.321896553,-2.47242404,Ir,corner
1856,-1.971157551,-1.904005262,Ir,facet
1857,-2.045885563,-2.218373848,Ir,corner
1858,-1.901435852,-1.964687123,Ir,edge
1859,-2.046597481,-2.148771177,Ir,corner
1860,-1.162448883,-1.357106011,Pd,edge
1861,-0.85845089,-1.199720285,Pd,facet
1862,-1.161252499,-1.381019868,Pd,edge
1863,-1.021300316,-1.258142407,Pd,facet
1864,-0.938521385,-1.212955627,Pd,facet
1865,-0.810442448,-1.183167531,Pd,facet
1866,-0.900314331,-1.207583387,Pd,facet
1867,-0.896325111,-1.182873655,Pd,facet
1868,-0.908274651,-1.229027161,Pd,facet
1869,-1.252532005,-1.482315686,Pd,corner
1870,-0.890676022,-1.204937176,Pd,facet
1871,-1.011893272,-1.259213359,Pd,facet
1872,-1.292643547,-1.465424529,Pd,corner
1873,-0.910599709,-1.183988144,Pd,facet
1874,-0.971770763,-1.255208916,Pd,facet
1875,-1.270673275,-1.473704204,Pd,corner
1876,-0.897319794,-1.181595241,Pd,facet
1877,-0.944896221,-1.184960807,Pd,facet
1878,-1.275224209,-1.444982773,Pd,edge
1879,-0.964630604,-1.233381222,Pd,facet
1880,-1.013105392,-1.236380349,Pd,facet
1881,-1.138425827,-1.363319972,Pd,edge
1882,-0.893659592,-1.197568486,Pd,facet
1883,-1.263811111,-1.44836516,Pd,corner
1884,-1.118259907,-0.976418257,Pt,facet
1885,-1.031209469,-0.946972971,Pt,facet
1886,-1.577132702,-1.445464667,Pt,edge
1887,-1.483291626,-1.415681914,Pt,corner
1888,-1.061595917,-1.003036049,Pt,facet
1889,-1.476420879,-1.371888918,Pt,edge
1890,-1.065712452,-0.992063002,Pt,facet
1891,-1.633087635,-1.453543374,Pt,edge
1892,-1.090894699,-0.97789858,Pt,facet
1893,-0.997782707,-0.9558506,Pt,facet
1894,-1.099767208,-0.99085815,Pt,facet
1895,-1.282160759,-1.056183225,Pt,edge
1896,-1.450696468,-1.28825872,Pt,edge
1897,-1.136891365,-1.040210177,Pt,facet
1898,-1.465100288,-1.329410746,Pt,edge
1899,-1.585269451,-1.425603209,Pt,corner
1900,-1.344732285,-1.116818271,Pt,edge
1901,-1.597821712,-1.452799438,Pt,corner
1902,-1.103199005,-0.909504503,Pt,facet
1903,-1.532464504,-1.334789183,Pt,edge
1904,-1.715917587,-1.657426414,Pt,corner
1905,-1.46532774,-1.26587543,Pt,edge
1906,-1.402747154,-1.389506777,Rh,facet
1907,-1.885893822,-1.707124958,Rh,corner
1908,-1.454794407,-1.424075395,Rh,facet
1909,-1.279769897,-1.377770637,Rh,facet
1910,-1.688049793,-1.591442013,Rh,corner
1911,-1.326178074,-1.379198259,Rh,facet
1912,-1.401666641,-1.395697691,Rh,facet
1913,-1.455350399,-1.435060299,Rh,edge
1914,-1.299384594,-1.334036649,Rh,facet
1915,-1.638406754,-1.562510712,Rh,corner
1916,-1.56912899,-1.476957093,Rh,edge
1917,-1.405576706,-1.403466768,Rh,facet
1918,-1.641626358,-1.502403443,Rh,edge
1919,-1.338452339,-1.367202456,Rh,facet
1920,-1.46341753,-1.410075456,Rh,facet
1921,-1.43037796,-1.412854587,Rh,edge
1922,-1.590969086,-1.481933373,Rh,edge
1923,-1.628654957,-1.581529822,Rh,corner
1924,-1.460031033,-1.40137811,Rh,facet
1925,-1.479275703,-1.415324855,Rh,facet
1926,-1.342467308,-1.38624974,Rh,facet
1927,-1.506492615,-1.444678556,Rh,facet
1928,-1.452884197,-1.396946387,Rh,facet
1929,-1.506906509,-1.434497451,Rh,facet
1930,-1.483090878,-1.426297565,Rh,facet
1931,-1.684718132,-1.566487236,Rh,edge
1932,-1.799088955,-1.679169443,Rh,corner
1933,-1.945652962,-1.808290983,Ru,facet
1934,-2.183265686,-2.17762526,Ru,corner
1935,-2.060557365,-2.112470424,Ru,corner
1936,-2.053311348,-1.80329141,Ru,facet
1937,-2.039183617,-1.938244279,Ru,edge
1938,-1.889828682,-1.751038548,Ru,facet
1939,-1.768757343,-1.697903467,Ru,facet
1940,-2.176513672,-2.064335407,Ru,edge
1941,-1.97633028,-1.801768647,Ru,facet
1942,-2.109885216,-2.118042998,Ru,corner
1943,-2.019412994,-1.893743999,Ru,edge
1944,-1.969828606,-1.874770377,Ru,edge
1945,-1.75377655,-1.7298525,Ru,facet
1946,-2.134979248,-2.141100571,Ru,corner
1947,-1.896547318,-1.755527259,Ru,facet
1948,-1.934093952,-1.749314388,Ru,facet
1949,-1.800139904,-1.684239866,Ru,facet
1950,-2.198850155,-2.119562322,Ru,edge
1951,-1.91041851,-1.859453841,Ru,facet
1952,-1.988027573,-2.027857965,Ir,edge
1953,-1.720236301,-1.79406133,Ir,facet
1954,-1.771811485,-1.79583867,Ir,facet
1955,-1.873129368,-1.832501743,Ir,facet
1956,-2.089128494,-2.046904966,Ir,edge
1957,-1.917704105,-2.006996278,Ir,edge
1958,-1.962600231,-2.143880846,Ir,corner
1959,-1.92602396,-1.901434236,Ir,facet
1960,-1.851421833,-1.942136904,Ir,edge
1961,-1.622600555,-1.700958604,Ir,facet
1962,-1.561621189,-1.688574863,Ir,facet
1963,-1.519821167,-1.643604403,Ir,facet
1964,-1.760017395,-1.719082529,Ir,facet
1965,-1.887554646,-1.963772869,Ir,edge
1966,-2.026035309,-1.975426148,Ir,edge
1967,-1.996324539,-2.16293314,Ir,corner
1968,-1.994612217,-1.884370716,Ir,facet
1969,-2.007182121,-2.024931412,Ir,edge
1970,-0.916470051,-1.189388089,Pd,facet
1971,-1.254521847,-1.448766561,Pd,corner
1972,-0.952272415,-1.235963776,Pd,facet
1973,-1.11297369,-1.306453319,Pd,edge
1974,-1.222900867,-1.364692057,Pd,edge
1975,-1.413934231,-1.548955476,Pd,corner
1976,-0.83257246,-1.172311569,Pd,facet
1977,-1.416579723,-1.48618523,Pd,edge
1978,-1.132246971,-1.259689631,Pd,facet
1979,-1.248745441,-1.377342285,Pd,edge
1980,-1.102852821,-1.270200263,Pd,facet
1981,-1.397512436,-1.535903518,Pd,corner
1982,-1.387434959,-1.543245492,Pd,corner
1983,-1.208245754,-1.358007431,Pd,edge
1984,-0.861094475,-1.192332135,Pd,facet
1985,-0.943229675,-1.21362155,Pd,facet
1986,-1.616327286,-1.689347469,Pd,corner
1987,-1.505920887,-1.634726615,Pd,corner
1988,-1.272826672,-1.40824355,Pd,corner
1989,-1.226968765,-1.400135715,Pd,corner
1990,-0.918345928,-1.195428232,Pd,facet
1991,-0.972865582,-1.24338161,Pd,facet
1992,-0.909970284,-1.21613451,Pd,facet
1993,-0.993967533,-1.218029373,Pd,facet
1994,-0.868213654,-1.179794709,Pd,facet
1995,-1.263620377,-1.446639499,Pd,corner
1996,-1.285806656,-1.440811767,Pd,corner
1997,-1.587551117,-1.479754697,Pt,edge
1998,-1.575423241,-1.443980569,Pt,corner
1999,-1.255109787,-1.063243603,Pt,facet
2000,-1.352116108,-1.25676276,Pt,edge
2001,-1.217220783,-1.075201555,Pt,facet
2002,-1.230510712,-0.970801005,Pt,facet
2003,-1.267327309,-1.100171369,Pt,facet
2004,-1.1350317,-0.971899119,Pt,facet
2005,-1.387927532,-1.202461946,Pt,edge
2006,-1.352391243,-1.118375684,Pt,facet
2007,-1.71027565,-1.5438981,Pt,edge
2008,-1.306248665,-1.179289437,Pt,facet
2009,-1.128098965,-1.005692653,Pt,facet
2010,-1.461103916,-1.316066809,Pt,edge
2011,-1.311704159,-1.07141018,Pt,facet
2012,-1.475047588,-1.230560601,Pt,edge
2013,-1.445573807,-1.220960061,Pt,edge
2014,-1.653470516,-1.580898643,Pt,corner
2015,-1.191387653,-1.109926626,Pt,facet
2016,-1.544077396,-1.401411832,Pt,edge
2017,-1.155647755,-1.000307208,Pt,facet
2018,-1.180464745,-0.966699657,Pt,facet
2019,-1.53151226,-1.411899703,Pt,corner
2020,-1.733718395,-1.566197717,Rh,edge
2021,-1.486999512,-1.426046101,Rh,facet
2022,-1.382763386,-1.40209991,Rh,facet
2023,-1.483603001,-1.419958211,Rh,facet
2024,-1.740823269,-1.632211637,Rh,corner
2025,-1.539288044,-1.44354613,Rh,facet
2026,-1.890144825,-1.63892398,Rh,edge
2027,-1.538937092,-1.445386059,Rh,facet
2028,-1.389588356,-1.403482748,Rh,facet
2029,-1.447816372,-1.408313532,Rh,facet
2030,-1.576947212,-1.501163998,Rh,edge
2031,-1.583372593,-1.555929987,Rh,corner
2032,-1.562246799,-1.505046329,Rh,edge
2033,-1.757874966,-1.568560335,Rh,edge
2034,-1.752984047,-1.609914465,Rh,corner
