,Ead_NNP,Ead_reg,ontop_element,ad_place_num
1317,-2.076200962066647,-1.8611293712250183,Ru,1
1318,-1.726626873016354,-1.6593991869725713,Ru,1
1319,-2.0153107643127406,-1.9905003333840072,Ru,2
1320,-1.9502172470092711,-1.785182323989709,Ru,1
1321,-1.8562211990356392,-1.735957795311605,Ru,1
1322,-1.520449638366694,-1.5790282688134518,Ru,1
1323,-2.145835876464837,-2.0054730193298935,Ru,2
1324,-1.7624802589416486,-1.662393134705263,Ru,1
1325,-1.8616251945495528,-1.738649646595469,Ru,1
1326,-1.8503170013427708,-1.8816851925162332,Ru,2
1327,-1.993730545043939,-2.067624083128531,Ru,3
1328,-1.995236873626704,-1.9162293074225198,Ru,2
1329,-2.188498973846428,-1.875365727777746,Ru,1
1330,-2.005064487457269,-2.029912622040063,Ru,3
1331,-1.8856458663940403,-1.8129432683889015,Ru,1
1332,-2.1798171997070312,-2.1785401451534376,Ru,3
1333,-2.0423269271850533,-1.9441953335572983,Ru,2
1334,-1.7761735916137678,-1.6667762348888249,Ru,1
1335,-1.7806119918823209,-1.6735932991438365,Ru,1
1336,-1.8298301696777308,-1.709083000495641,Ru,1
1337,-2.046533107757564,-2.032711557918796,Ru,3
1338,-2.35927248001098,-2.1807415195199775,Ru,2
1339,-2.228336811065668,-2.082894198992735,Ru,2
1340,-2.1731381416320774,-2.0504333215490154,Ru,2
1341,-2.152149677276606,-2.040473717405588,Ru,2
1342,-1.7972187995910671,-1.8421441931079285,Ir,1
1343,-1.648728370666503,-1.7722456904149113,Ir,1
1344,-1.923870563507081,-1.9126349463412318,Ir,2
1345,-2.139050006866457,-2.21394314387856,Ir,3
1346,-1.6859993934631383,-1.651744172343367,Ir,1
1347,-1.7781748771667507,-1.7387520697409022,Ir,1
1348,-1.6002011299133283,-1.7229359808338898,Ir,1
1349,-2.1446099281311017,-2.311422760114016,Ir,3
1350,-1.9591960906982449,-1.8897092043495687,Ir,1
1351,-1.5417447090148944,-1.6305301932092027,Ir,1
1352,-1.7504134178161612,-1.7323467066482996,Ir,1
1353,-1.8120789527893075,-1.8099556409035262,Ir,1
1354,-1.7382392883300826,-1.7917646684993205,Ir,1
1355,-1.9447078704833969,-2.1077538570859145,Ir,2
1356,-1.7878513336181658,-1.89656743031806,Ir,1
1357,-1.7660655975341832,-1.8677821132192811,Ir,2
1358,-2.1007227897644025,-2.130870742499219,Ir,2
1359,-1.8081398010253915,-1.8875845717013244,Ir,2
1360,-1.5743770599365243,-1.6294239138981033,Ir,1
1361,-1.6624341011047354,-1.6956624611668925,Ir,1
1362,-2.117116451263427,-2.2675353483047553,Ir,3
1363,-1.7268061637878418,-1.7895991605655253,Ir,1
1364,-1.7665328979492223,-1.772941452469686,Ir,1
1365,-1.955862522125244,-1.930463628444726,Ir,1
1366,-1.6124997138977069,-1.6962041322171437,Ir,1
1367,-1.8707733154296875,-1.876728213485701,Ir,1
1368,-1.9298744201660163,-2.0650106592052793,Ir,2
1369,-2.1521539688110334,-2.167484117881217,Ir,2
1370,-0.9793787002563484,-1.2282138049278377,Pd,1
1371,-1.1599702835083026,-1.3749121110820104,Pd,2
1372,-1.3196239471435556,-1.4844153719471087,Pd,3
1373,-0.8696684837341317,-1.1830161403142134,Pd,1
1374,-1.0243821144104004,-1.2716092887728292,Pd,1
1375,-1.2507424354553258,-1.3900235155651155,Pd,2
1376,-0.9892683029174778,-1.2228409050887032,Pd,1
1377,-0.8531332015991229,-1.1746579662918988,Pd,1
1378,-0.955472469329834,-1.2282543737848182,Pd,1
1379,-1.2755389213561976,-1.40739589171165,Pd,2
1380,-1.5882983207702654,-1.6649362310112799,Pd,3
1381,-1.2805070877075178,-1.4053423819266009,Pd,2
1382,-1.0254769325256348,-1.2277038906766835,Pd,1
1383,-1.3424186706542969,-1.4823443812724664,Pd,3
1384,-1.003605365753172,-1.2587153186432232,Pd,1
1385,-0.9082531929016096,-1.2099386892564592,Pd,1
1386,-1.18936777114868,-1.3737600215093833,Pd,2
1387,-0.97704792022705,-1.229417347684928,Pd,1
1388,-1.0322918891906738,-1.2488402651635617,Pd,1
1389,-1.0705890655517545,-1.2597770353149342,Pd,1
1390,-1.375703811645506,-1.5450338198068283,Pd,3
1391,-0.9815549850463868,-1.2033912715335213,Pd,1
1392,-1.2391719818115234,-1.3930793729628799,Pd,2
1393,-0.955436706542967,-1.2172948454941641,Pd,1
1394,-1.3687205314636213,-1.5250831773593414,Pd,3
1395,-1.284897804260253,-1.1327250114359542,Pt,2
1396,-1.5426144599914542,-1.3544813686680213,Pt,2
1397,-1.3608450889587402,-1.1728791934982643,Pt,2
1398,-1.0967831611633283,-0.9892247270105252,Pt,1
1399,-1.2107987403869602,-1.0214161050124428,Pt,1
1400,-1.594556808471678,-1.4431784129079865,Pt,2
1401,-1.2492337226867702,-1.052106135149748,Pt,1
1402,-1.0490708351135245,-0.9172101642852104,Pt,1
1403,-1.6894102096557608,-1.633538540468586,Pt,3
1404,-1.416783332824707,-1.2422554810173265,Pt,2
1405,-1.1157360076904317,-1.0288791785627829,Pt,1
1406,-1.598970413208006,-1.5527600954326761,Pt,3
1407,-1.0681724548339844,-1.0091842978138577,Pt,1
1408,-1.273953437805177,-1.0578020926138403,Pt,1
1409,-1.3418087959289533,-1.0997088355048237,Pt,1
1410,-1.812770366668702,-1.724998388229607,Pt,3
1411,-1.701357841491702,-1.6039902894254459,Pt,3
1412,-1.559383392333988,-1.3337428220426544,Pt,3
1413,-1.0136027336120614,-0.9076646107345119,Pt,1
1414,-1.444002628326416,-1.182531485604508,Pt,1
1415,-1.4772019386291513,-1.324956837303891,Pt,3
1416,-1.085382938385008,-0.9328015405653989,Pt,1
1417,-1.1328272819519052,-0.9197848276250271,Pt,1
1418,-1.6535243988037056,-1.4179369008560099,Pt,2
1419,-1.7763214111328116,-1.6617676539086,Pt,3
1420,-1.4437384605407706,-1.3825631555558662,Rh,1
1421,-1.6426525115966797,-1.5615208381722367,Rh,2
1422,-1.5798158645629885,-1.4970819265752124,Rh,2
1423,-1.6647839546203649,-1.5264042994687077,Rh,2
1424,-1.6808857917785651,-1.5181156861962222,Rh,2
1425,-1.4881410598754874,-1.4066514779495072,Rh,1
1426,-1.3447957038879412,-1.379473690703096,Rh,1
1427,-1.448765754699706,-1.401261839863492,Rh,1
1428,-1.449132919311527,-1.399296810700977,Rh,1
1429,-1.738965988159177,-1.6168475735575965,Rh,3
1430,-1.6695399284362802,-1.5268250167118267,Rh,2
1431,-1.6083636283874505,-1.4913132014380508,Rh,2
1432,-1.8890614509582464,-1.641017894814214,Rh,2
1433,-1.4331727027893084,-1.4213143464242133,Rh,2
1434,-1.450314521789548,-1.446258190288245,Rh,2
1435,-1.5600962638855007,-1.4932183083545438,Rh,2
1436,-1.3522830009460458,-1.380296622881791,Rh,1
1437,-1.7784557342529288,-1.579877650297298,Rh,2
1438,-1.3688292503356925,-1.3726848156091058,Rh,1
1439,-1.6323413848876944,-1.5545877291808052,Rh,3
1440,-1.6810746192932102,-1.6118626734490946,Rh,3
1441,-1.8291311264038068,-1.608857730501239,Rh,2
1442,-1.6254692077636692,-1.5482786525619765,Rh,3
1443,-1.7382855415344256,-1.7092190667010483,Ru,1
1444,-2.0751309394836417,-2.08256533139519,Ru,3
1445,-2.267590045928954,-2.26675378185237,Ru,3
1446,-2.096920013427729,-1.9240553246952428,Ru,1
1447,-1.937714099884032,-1.7570608287068752,Ru,1
1448,-2.0010342597961444,-1.9326601613494556,Ru,2
1449,-2.079397678375241,-1.9932319729806438,Ru,2
1450,-2.141087055206296,-2.1858918955621878,Ru,3
1451,-1.847456932067872,-1.8648011939160556,Ru,2
1452,-1.8326735496520976,-1.695495046076983,Ru,1
1453,-1.9887332916259768,-1.979351991994786,Ru,3
1454,-1.87648344039917,-1.7175701914596195,Ru,1
1455,-1.9343714714050293,-1.9347095050641054,Ru,3
1456,-2.2261667251586914,-2.107744947601553,Ru,2
1457,-2.12501049041748,-1.9455864508631202,Ru,1
1458,-1.714588642120364,-1.648226039289584,Ru,1
1459,-1.6652221679687464,-1.623641774133594,Ru,1
1460,-1.854067802429201,-1.7045265018625897,Ru,1
1461,-2.0394425392150914,-1.9324555708276072,Ru,2
1462,-1.9076738357543963,-1.758465699997359,Ru,1
1463,-1.898819446563718,-1.7536223325413556,Ru,1
1464,-1.6611700057983372,-1.7401224210406694,Ir,1
1465,-1.6883907318115243,-1.794587121669957,Ir,1
1466,-2.4368667602539054,-2.5131093588262954,Ir,3
1467,-2.132153511047365,-2.156011395647501,Ir,2
1468,-1.7485270500183097,-1.7652792478630908,Ir,1
1469,-1.874269485473636,-1.9639225492360373,Ir,2
1470,-2.1967649459838867,-2.2341405340763947,Ir,2
1471,-1.9023847579956064,-2.053989917647044,Ir,3
1472,-1.7624688148498535,-1.8525388664435876,Ir,2
1473,-1.6138501167297354,-1.6570085562421721,Ir,1
1474,-2.1374692916870126,-2.3224555584111544,Ir,3
1475,-1.580406188964842,-1.6570620764002317,Ir,1
1476,-1.9847064018249505,-2.1272054938725455,Ir,3
1477,-1.946044921875,-2.0424413261782766,Ir,2
1478,-1.9935026168823289,-2.118279978282302,Ir,2
1479,-1.9584259986877488,-2.130574029095471,Ir,3
1480,-2.2502350807189933,-2.4076711186472988,Ir,3
1481,-1.6388354301452646,-1.710166424001038,Ir,1
1482,-1.5577535629272443,-1.6440666762630403,Ir,1
1483,-1.590423583984374,-1.7415956957213203,Ir,1
1484,-2.1805100440978995,-2.397150290653357,Ir,3
1485,-1.633529186248781,-1.7108880639344344,Ir,1
1486,-1.64800977706909,-1.7462842968207815,Ir,1
1487,-1.8363614082336444,-1.945497205590219,Ir,2
1488,-1.9393258094787609,-2.0783921690541862,Ir,3
1489,-1.3384184837341309,-1.44933980206419,Pd,2
1490,-0.9198355674743688,-1.204875827836526,Pd,1
1491,-1.1581044197082535,-1.3928537705386952,Pd,2
1492,-1.1926093101501456,-1.4040583611117605,Pd,2
1493,-0.8796358108520517,-1.2114087331228203,Pd,1
1494,-0.9968214035034162,-1.2343274986919994,Pd,1
1495,-1.4319214820861816,-1.572399987551016,Pd,3
1496,-1.0994477272033674,-1.3323860541232044,Pd,2
1497,-0.8850445747375488,-1.2174996687477002,Pd,1
1498,-1.2396368980407706,-1.4009932685270412,Pd,3
1499,-1.2468194961547834,-1.47705064017866,Pd,3
1500,-1.2879834175109846,-1.413104556562217,Pd,3
1501,-0.9904885292053204,-1.2111300283736448,Pd,1
1502,-1.163775920867919,-1.3356539909928264,Pd,2
1503,-1.4408531188964837,-1.5431039955613532,Pd,3
1504,-1.3135533332824698,-1.4708498717946374,Pd,2
1505,-1.1299118995666504,-1.262373442161691,Pd,1
1506,-1.2504148483276385,-1.4155344002156793,Pd,2
1507,-0.9185323715209917,-1.197292090206003,Pd,1
1508,-0.8705830574035662,-1.1734191319275165,Pd,1
1509,-0.9241399765014648,-1.1979009528888171,Pd,1
1510,-1.4219684600830051,-1.524750050972753,Pd,3
1511,-1.1634578704833984,-1.3592498936626651,Pd,2
1512,-1.6947741508483904,-1.6107115839231083,Pt,3
1513,-1.5111541748046866,-1.3963368986156874,Pt,2
1514,-1.3080668449401864,-1.1162910474672953,Pt,1
1515,-1.355886459350585,-1.2282603313177907,Pt,2
1516,-1.0756211280822736,-0.9366931851738867,Pt,1
1517,-1.152920722961424,-0.9548705455497832,Pt,1
1518,-1.3513283729553232,-1.136158974056271,Pt,2
1519,-1.219890594482421,-0.9892678536996344,Pt,1
1520,-1.0569114685058558,-0.9799594969390364,Pt,1
1521,-1.3499836921691886,-1.1265336361307206,Pt,2
1522,-1.559664249420169,-1.285343895189901,Pt,2
1523,-1.4260764122009286,-1.1840204345460015,Pt,1
1524,-1.677082061767578,-1.4872673662678935,Pt,2
1525,-1.0985937118530271,-0.9454063936247783,Pt,1
1526,-1.4631562232971174,-1.3010835194639023,Pt,2
1527,-1.2912917137145996,-1.1078215048098703,Pt,1
1528,-1.0563678741455078,-0.9228802457358369,Pt,1
1529,-1.2602281570434553,-1.0827993997887364,Pt,1
1530,-1.075739860534667,-0.969574051117937,Pt,1
1531,-1.4226865768432582,-1.2690042708536684,Pt,2
1532,-1.250389099121091,-1.04569804823174,Pt,1
1533,-1.3672695159912127,-1.2344258306095588,Pt,2
1534,-1.7310218811035163,-1.624850668947546,Pt,3
1535,-1.221953392028806,-0.9986630029220646,Pt,1
1536,-1.5587034225463867,-1.4095881129280905,Pt,3
1537,-1.4921574592590303,-1.292822063081429,Pt,2
1538,-1.486741065979002,-1.4736016572885682,Rh,2
1539,-1.3522353172302202,-1.3860153076871873,Rh,1
1540,-1.852272510528564,-1.6741351330355743,Rh,3
1541,-1.5304956436157244,-1.4823328541676333,Rh,2
1542,-1.59256935119629,-1.4907337428063485,Rh,2
1543,-1.372979640960688,-1.3760488715261006,Rh,1
1544,-1.465843200683592,-1.4059797180335822,Rh,1
1545,-1.456646442413332,-1.3945963835709563,Rh,1
1546,-1.286906242370608,-1.3643636130449244,Rh,1
1547,-1.5950198173522958,-1.4887386473940758,Rh,2
1548,-1.3650703430175763,-1.3724184244311788,Rh,1
1549,-1.4516119956970224,-1.398639978783184,Rh,1
1550,-1.5485129356384275,-1.4218044473206204,Rh,1
1551,-1.317563056945799,-1.3968990798461394,Rh,1
1552,-1.5344533920288157,-1.5266107684006132,Rh,3
1553,-1.3784441947936976,-1.3762013053098394,Rh,1
1554,-1.2534608840942365,-1.3442368870005343,Rh,1
1555,-1.5575046539306605,-1.425268373647651,Rh,1
1556,-1.409077167510989,-1.3825213151103986,Rh,1
1557,-1.7411851882934553,-1.5923473645676183,Rh,3
1558,-1.6895432472229004,-1.5872346303342706,Rh,3
1559,-2.066106796264644,-1.8662895715419876,Ru,1
1560,-2.2444405555725098,-2.1981309770564863,Ru,3
1561,-2.3305306434631348,-2.0628769935651623,Ru,1
1562,-2.3423819541931152,-2.1292524955100096,Ru,2
1563,-2.19291114807129,-1.918804495443625,Ru,1
1564,-1.7156095504760742,-1.6679600599972395,Ru,1
1565,-1.925569534301756,-1.7628085206544104,Ru,1
1566,-1.99960231781006,-1.8011492265411688,Ru,1
1567,-1.802404403686524,-1.7013552259705045,Ru,1
1568,-2.0014066696167,-2.009901556784214,Ru,3
1569,-1.6587486267089853,-1.6455995194328648,Ru,1
1570,-1.9671583175659189,-1.9019295842975992,Ru,2
1571,-1.654592990875246,-1.6247401280516085,Ru,1
1572,-1.7752046585083,-1.6875108579806464,Ru,1
1573,-1.99449110031128,-1.8570105440324638,Ru,1
1574,-1.996233463287357,-1.7959846053005584,Ru,1
1575,-1.997567176818848,-1.9531982989461047,Ru,2
1576,-1.7967181205749512,-1.646128556628617,Ru,1
1577,-1.8808698654174787,-1.8461773162561248,Ru,2
1578,-1.9918313026428225,-1.9220693475527861,Ru,2
1579,-2.1062054634094247,-2.078420715481394,Ru,3
1580,-2.005067348480225,-1.7888109198718083,Ru,1
1581,-1.824578285217284,-1.7058134818559698,Ru,1
1582,-1.801917552948,-1.6974839705018674,Ru,1
1583,-1.8550682067871087,-1.8555020266432765,Ru,2
1584,-1.997858047485352,-1.8895136658576455,Ru,2
1585,-1.8995556831359848,-1.7761400615018683,Ru,1
1586,-2.0826516151428205,-2.2538127209649192,Ir,2
1587,-1.973417758941645,-2.1657003086571,Ir,3
1588,-2.0891656875610325,-2.1286434805368932,Ir,2
1589,-1.6771636009216282,-1.7510905246412523,Ir,1
1590,-1.6812667846679634,-1.7386003312707992,Ir,1
1591,-1.8883233070373533,-1.9450425783135155,Ir,2
1592,-1.919512748718259,-1.9346229092996419,Ir,2
1593,-1.8310227394103968,-1.8502686707280935,Ir,1
1594,-1.796906948089597,-1.8257152689844538,Ir,1
1595,-2.087246417999265,-2.290685757333548,Ir,3
1596,-1.8328423500060984,-1.8670881155653218,Ir,1
1597,-1.6081538200378382,-1.8439291785992564,Ir,1
1598,-2.086255073547359,-2.2057980815822185,Ir,3
1599,-2.173545837402342,-2.3479085105037187,Ir,3
1600,-2.0274686813354457,-2.2065535391979054,Ir,3
1601,-2.092856407165528,-2.25937352420067,Ir,3
1602,-1.7977705001831037,-1.8958872538038194,Ir,2
1603,-1.817439079284668,-1.907920761429951,Ir,2
1604,-2.1138854026794416,-2.2752695992779692,Ir,3
1605,-1.8143649101257315,-1.9636408332392183,Ir,3
1606,-0.9297232627868652,-1.2238432527014185,Pd,1
1607,-0.9421281814575142,-1.2283150621562364,Pd,1
1608,-0.9615416526794408,-1.232255188704935,Pd,1
1609,-1.1887898445129332,-1.3206118504118833,Pd,2
1610,-1.368136405944818,-1.5206898669936404,Pd,3
1611,-0.8708996772766078,-1.1857982403843852,Pd,1
1612,-0.9070138931274389,-1.2203704925782604,Pd,1
1613,-1.181174278259275,-1.376451748678639,Pd,3
1614,-0.9226770401000924,-1.2171721494389058,Pd,1
1615,-0.9154467582702592,-1.2140875969959601,Pd,1
1616,-1.3659725189208984,-1.5338196642187025,Pd,3
1617,-1.1906590461730948,-1.4002871065530949,Pd,2
1618,-0.9734663963317844,-1.1895945618790713,Pd,1
1619,-0.8580374717712358,-1.1704642019300453,Pd,1
1620,-1.1104054450988778,-1.3011513325292188,Pd,2
1621,-1.0178747177124032,-1.2527978726018536,Pd,1
1622,-0.9834065437316876,-1.2179838564066228,Pd,1
1623,-0.928870201110832,-1.2192160942088945,Pd,1
1624,-1.0709400177001962,-1.2822627365815487,Pd,1
1625,-1.063815116882325,-1.2497271729393404,Pd,1
1626,-1.162322521209715,-1.3559209385935196,Pd,2
1627,-0.8517417907714817,-1.1776894164098537,Pd,1
1628,-1.0782876014709446,-1.3067884246808852,Pd,2
1629,-1.5144605636596662,-1.3752102117883385,Pt,2
1630,-1.155276775360103,-1.0321492597644848,Pt,1
1631,-1.683256626129146,-1.61492883503437,Pt,3
1632,-1.4159240722656206,-1.2451476646057094,Pt,2
1633,-1.328691005706785,-1.1463638268667256,Pt,2
1634,-1.5610146522521946,-1.3964970064490054,Pt,2
1635,-1.2588896751403782,-1.028823652950555,Pt,1
1636,-1.175242424011226,-0.9778161004903112,Pt,1
1637,-1.1355562210083008,-0.95043981732743,Pt,1
1638,-1.1838526725769007,-1.063014492076296,Pt,1
1639,-1.465502262115476,-1.3329654634714618,Pt,2
1640,-1.199879169464106,-1.0082263462320207,Pt,1
1641,-1.1199383735656694,-0.977677556001548,Pt,1
1642,-1.0206785202026325,-0.9390748565799399,Pt,1
1643,-1.7659211158752424,-1.5626759994260992,Pt,2
1644,-1.7393913269042942,-1.5530927100224305,Pt,3
1645,-1.6263661384582493,-1.4621034822563133,Pt,3
1646,-1.5928163528442338,-1.426712103922496,Pt,2
1647,-1.140886783599849,-1.0537384803325298,Pt,1
1648,-1.7227935791015607,-1.6842695430349173,Pt,3
1649,-1.54800987243652,-1.397361696565644,Pt,2
1650,-1.2305016517639142,-1.0131551877135836,Pt,1
1651,-1.1732234954833975,-1.0070613865424594,Pt,1
1652,-1.068159580230713,-0.9335001929289674,Pt,1
1653,-1.7359104156494105,-1.6185644149262721,Pt,3
1654,-1.2359547615051245,-0.9878446729590321,Pt,1
1655,-1.1811127662658647,-0.9912613849037052,Pt,1
1656,-1.6597838401794398,-1.6007568659094866,Pt,3
1657,-1.303038597106931,-1.1131983247745547,Pt,2
1658,-1.3009066581726048,-1.0415395572343904,Pt,1
1659,-1.6150865554809517,-1.555436522539362,Rh,2
1660,-1.508156776428217,-1.4210353400365976,Rh,1
1661,-1.5530095100402797,-1.4975219871398542,Rh,2
1662,-1.3937702178955007,-1.4010370788775377,Rh,1
1663,-1.4677639007568324,-1.403937105331482,Rh,1
1664,-1.2743663787841744,-1.3635467782175787,Rh,1
1665,-1.571594238281245,-1.4900941516751298,Rh,2
1666,-1.7006816864013663,-1.6037145095111431,Rh,3
1667,-1.5942645072936976,-1.4449590339438003,Rh,1
1668,-1.3341965675353942,-1.414889209876248,Rh,1
1669,-1.4897322654724103,-1.4471965516355918,Rh,2
1670,-1.6266012191772434,-1.5062630659331755,Rh,2
1671,-1.4216628074645952,-1.3897771632163667,Rh,1
1672,-1.578523635864256,-1.4631238846280978,Rh,2
1673,-1.863099098205564,-1.6844207340017858,Rh,3
1674,-1.8435044288635227,-1.615628944301665,Rh,2
1675,-1.5954947471618617,-1.55852851043407,Rh,3
1676,-1.4876990318298304,-1.4632733748629096,Rh,2
1677,-1.3730902671813947,-1.3826165599435485,Rh,1
1678,-1.361183643341061,-1.3805346298379182,Rh,1
1679,-1.5373249053955025,-1.4725371438443342,Rh,2
1680,-1.4712934494018557,-1.3993224616273445,Rh,1
1681,-1.3459868431091309,-1.3796099349677344,Rh,1
1682,-1.3624863624572718,-1.3820270091440952,Rh,1
1683,-1.5116291046142545,-1.4277994052182,Rh,1
1684,-2.5168871879577583,-2.4533730034917025,Ru,3
1685,-1.97598838806152,-1.8631325408483028,Ru,1
1686,-2.202656269073484,-2.180637382207536,Ru,3
1687,-2.133743762969969,-1.8594990328288241,Ru,1
1688,-2.1017727851867667,-1.8579664459664782,Ru,1
1689,-2.135971546173092,-1.9923217539242568,Ru,2
1690,-1.7830381393432608,-1.660445963448103,Ru,1
1691,-2.0602459907531685,-1.8527301075201297,Ru,1
1692,-2.3282814025878835,-2.1767096371590364,Ru,2
1693,-2.3472199440002406,-2.2144581848847187,Ru,3
1694,-1.9697875976562464,-1.870225176010294,Ru,2
1695,-2.0395436286926234,-1.9383108385837493,Ru,2
1696,-2.153271198272704,-2.0674445445073175,Ru,2
1697,-1.8429417610168404,-1.7221099888255815,Ru,1
1698,-2.2433047294616646,-2.113113913757143,Ru,2
1699,-1.7155184745788556,-1.6533528370723738,Ru,1
1700,-1.910616874694824,-1.9499506393177715,Ru,3
1701,-1.6513714790344238,-1.6161655010422784,Ru,1
1702,-1.6142935752868617,-1.6044112475073182,Ru,1
1703,-1.913868427276612,-1.7157315784385423,Ru,1
1704,-1.855220794677732,-1.71950066144969,Ru,1
1705,-1.67832279205322,-1.6266077226832236,Ru,1
1706,-1.695264816284176,-1.6532624537445944,Ru,1
1707,-1.902452945709225,-1.8294387169223751,Ru,2
1708,-1.8722376823425304,-1.9102197756920924,Ir,1
1709,-1.8860735893249505,-2.032862688219625,Ir,2
1710,-1.5653471946716282,-1.641701791037133,Ir,1
1711,-1.7986998558044398,-1.9049777408702795,Ir,2
1712,-2.1438574790954545,-2.2701540131812417,Ir,3
1713,-1.889561653137204,-1.83760027287531,Ir,1
1714,-2.0090894699096618,-2.2191219543378304,Ir,3
1715,-1.8941769599914533,-2.0000677702684158,Ir,2
1716,-1.9757828712463352,-2.246220798324128,Ir,3
1717,-1.8844542503356847,-2.0423172299876113,Ir,2
1718,-1.6742539405822718,-1.7676482500242332,Ir,1
1719,-1.706316471099849,-1.7934085019254362,Ir,1
1720,-1.8200364112853973,-1.8259516986936841,Ir,1
1721,-1.7142658233642551,-1.751201093759002,Ir,1
1722,-2.057012081146235,-2.2292507912840067,Ir,3
1723,-1.5512742996215805,-1.649875671880122,Ir,1
1724,-1.593655109405515,-1.6748043028637838,Ir,1
1725,-1.6436147689819318,-1.753951794629822,Ir,1
1726,-1.9520468711853,-2.125910129607422,Ir,3
1727,-1.8916344642639145,-1.9566520416104058,Ir,2
1728,-1.9914093017578096,-2.1492452125882,Ir,3
1729,-1.8012371063232386,-1.8485860204840445,Ir,1
1730,-1.280486106872556,-1.4475366318112406,Pd,2
1731,-0.9376850128173756,-1.2216043795210596,Pd,1
1732,-1.0125455856323198,-1.2289127106834623,Pd,1
1733,-1.270999908447262,-1.441503416104829,Pd,2
1734,-0.9244346618652308,-1.2140377929520245,Pd,1
1735,-0.9829831123352032,-1.2126172233014934,Pd,1
1736,-0.9559912681579572,-1.1942919737580737,Pd,1
1737,-0.9064970016479474,-1.2029265437328251,Pd,1
1738,-1.0440435409545872,-1.2486997583906048,Pd,1
1739,-0.9826245307922336,-1.2503000843586514,Pd,1
1740,-0.9959845542907706,-1.2540640826989953,Pd,1
1741,-0.9821052551269478,-1.2404642804235486,Pd,1
1742,-0.978085041046147,-1.2338713464220472,Pd,1
1743,-1.1907200813293448,-1.3529208221455904,Pd,2
1744,-1.4355568885803187,-1.5294692315067202,Pd,3
1745,-1.424733638763425,-1.5917793677197194,Pd,3
1746,-1.0159759521484375,-1.2714875822018874,Pd,1
1747,-0.7999248504638619,-1.1680957063042121,Pd,1
1748,-0.8749518394470206,-1.1765993345210668,Pd,1
1749,-1.2668685913085938,-1.4033066828592504,Pd,2
1750,-0.868025302886962,-1.1878774767616658,Pd,1
1751,-1.3015842437744096,-1.4345021549086776,Pd,3
1752,-1.286720752716063,-1.1167514248735357,Pt,1
1753,-1.17860651016235,-1.025413410009248,Pt,1
1754,-1.4790096282959002,-1.3753498344443293,Pt,2
1755,-1.7364702224731392,-1.677101348221361,Pt,2
1756,-1.135437965393061,-0.9537546424690838,Pt,1
1757,-1.3738427162170357,-1.1844635612765981,Pt,2
1758,-1.7013311386108398,-1.6319574082291215,Pt,3
1759,-1.5637974739074665,-1.3755228802843797,Pt,2
1760,-1.15387153625488,-1.0061077476295333,Pt,1
1761,-1.5087261199951143,-1.2951509042933227,Pt,2
1762,-1.3287630081176722,-1.1712080342952844,Pt,2
1763,-1.487892150878901,-1.3075584527500288,Pt,2
1764,-1.0425133705139116,-0.9896845653331516,Pt,1
1765,-1.2397398948669434,-1.0342834917917734,Pt,1
1766,-1.3664879798889134,-1.2451013034149172,Pt,2
1767,-1.099908828735351,-1.0069977746760235,Pt,1
1768,-1.6498842239379838,-1.47168784982721,Pt,3
1769,-1.3501229286193812,-1.174463560239412,Pt,2
1770,-1.2384805679321298,-1.0602710955653396,Pt,1
1771,-1.4512934684753436,-1.264514782517405,Pt,2
1772,-1.0410695075988734,-0.8678123154959659,Pt,1
1773,-1.6364703178405788,-1.4594937784815953,Pt,3
1774,-1.0244498252868643,-0.9257783592439724,Pt,1
1775,-1.4379572868347132,-1.229475964867055,Pt,2
1776,-1.427296161651613,-1.219670573014474,Pt,2
1777,-1.7061214447021469,-1.5705396121015407,Pt,3
1778,-1.5802130699157688,-1.5085735415876664,Rh,2
1779,-1.3979606628417924,-1.3923803117356361,Rh,1
1780,-1.8315753936767527,-1.6833595846134688,Rh,3
1781,-1.6188778877258292,-1.5169645483121255,Rh,2
1782,-1.7635755538940394,-1.6474474466855704,Rh,3
1783,-1.512903690338134,-1.4906082214699454,Rh,2
1784,-1.5664229393005389,-1.5470949253861839,Rh,3
1785,-1.46502637863159,-1.4330607886723796,Rh,1
1786,-1.6855845451354998,-1.5979453638669925,Rh,3
1787,-1.6265525817871032,-1.512729201912629,Rh,2
1788,-1.7978949546813885,-1.6485880718949264,Rh,3
1789,-1.5100841522216752,-1.4018312063274432,Rh,1
1790,-1.5077309608459428,-1.4601704537864717,Rh,2
1791,-1.4358849525451616,-1.381393515364226,Rh,1
1792,-1.479378700256346,-1.421531958791344,Rh,1
1793,-1.569309711456297,-1.4415127689103342,Rh,1
1794,-1.7701597213745135,-1.6581895079890192,Rh,3
1795,-1.7943296432495082,-1.620304771772793,Rh,3
1796,-1.707502365112305,-1.56802629155522,Rh,2
1797,-1.322436809539794,-1.3772119938594014,Rh,1
1798,-1.2438240051269511,-1.378879514326757,Rh,1
1799,-1.6396484375000009,-1.5076805949951992,Rh,2
1800,-1.5805544853210414,-1.5554588094098123,Rh,3
1801,-1.6771569252014151,-1.5798368611193043,Rh,3
1802,-1.4987463951110804,-1.4861113197229028,Rh,2
1803,-1.33758735656738,-1.4013560334291677,Rh,1
1804,-1.4421300888061506,-1.432987620456185,Rh,2
1805,-1.594502449035642,-1.5366451164405242,Rh,3
1806,-2.0511918067932067,-1.8453284989169796,Ru,1
1807,-1.954640865325925,-1.7422703830577613,Ru,1
