,Ead_NNP,Ead_reg,ontop_element,struct_no,site_info
0,-1.920909882,-1.855053143,Ir,8,facet
1,-1.920902252,-1.943916689,Ir,8,edge
2,-1.700612068,-1.788827588,Ir,8,facet
3,-1.79011488,-1.720213557,Ir,8,facet
4,-2.200373173,-2.179655241,Ir,8,corner
5,-2.268755436,-2.140591222,Ir,8,edge
6,-1.676362991,-1.71844087,Ir,8,facet
7,-1.494938374,-1.512414603,Ir,8,facet
8,-1.823330402,-1.730420462,Ir,8,facet
9,-1.626128197,-1.60083517,Ir,8,facet
10,-2.144359589,-2.088708401,Ir,8,corner
11,-1.763768673,-1.701968119,Ir,8,facet
12,-1.862634182,-1.865801295,Ir,8,edge
13,-2.017905235,-2.058845665,Ir,8,corner
14,-1.844765186,-1.871001892,Ir,8,edge
15,-1.851258755,-1.816743639,Ir,8,facet
16,-1.798110962,-1.843943101,Ir,8,edge
17,-1.531976223,-1.562978939,Ir,8,facet
18,-1.911102772,-1.980909943,Ir,8,corner
19,-1.884260654,-1.825409515,Ir,8,facet
20,-1.851325512,-1.849255251,Ir,8,facet
21,-2.293861866,-2.33682963,Ir,8,corner
22,-1.928833008,-1.941626168,Ir,8,edge
23,-2.046904564,-1.941530882,Ir,8,facet
24,-1.250123501,-1.249306814,Pd,8,edge
25,-1.225318432,-1.189499905,Pd,8,edge
26,-1.379789352,-1.315912233,Pd,8,corner
27,-0.855037212,-0.882664926,Pd,8,facet
28,-0.909777164,-0.957853555,Pd,8,facet
29,-0.925432205,-0.947007766,Pd,8,facet
30,-0.96216774,-0.973940018,Pd,8,facet
31,-0.867786884,-0.937091047,Pd,8,facet
32,-1.181132793,-1.139674581,Pd,8,edge
33,-1.253634453,-1.321633223,Pd,8,corner
34,-1.155016422,-1.176235663,Pd,8,edge
35,-1.360975742,-1.381215488,Pd,8,corner
36,-1.106838226,-1.147481709,Pd,8,edge
37,-1.230783939,-1.214691089,Pd,8,edge
38,-1.312229633,-1.351400706,Pd,8,corner
39,-1.22834444,-1.232980673,Pd,8,edge
40,-1.375349998,-1.387572704,Pd,8,corner
41,-1.172775269,-1.167606216,Pd,8,edge
42,-0.877242565,-0.939183557,Pd,8,facet
43,-1.254895687,-1.203342943,Pd,8,edge
44,-1.524812222,-1.441661505,Pd,8,corner
45,-1.332487106,-1.324330445,Pd,8,corner
46,-1.522275925,-1.476680634,Pt,8,edge
47,-1.252283096,-1.195197328,Pt,8,facet
48,-1.582791328,-1.592403813,Pt,8,edge
49,-1.367320061,-1.338468956,Pt,8,edge
50,-1.748779297,-1.724984122,Pt,8,corner
51,-1.140766621,-1.131127588,Pt,8,facet
52,-1.036807537,-1.086798839,Pt,8,facet
53,-1.358465195,-1.384977893,Pt,8,edge
54,-1.569309711,-1.5754493,Pt,8,corner
55,-1.633268833,-1.53782767,Pt,8,edge
56,-1.487094879,-1.480148001,Pt,8,edge
57,-1.3187747,-1.304795958,Pt,8,facet
58,-1.664045334,-1.609174978,Pt,8,corner
59,-1.165621758,-1.183432357,Pt,8,facet
60,-1.258201122,-1.223701188,Pt,8,facet
61,-1.476877689,-1.508598292,Pt,8,edge
62,-1.235650539,-1.173315128,Pt,8,facet
63,-1.08156538,-1.096623922,Pt,8,facet
64,-1.1865201,-1.222272371,Pt,8,facet
65,-1.156290531,-1.167393693,Pt,8,facet
66,-1.130927086,-1.194104938,Pt,8,facet
67,-1.341996193,-1.439091833,Pt,8,edge
68,-1.093933105,-1.198670676,Pt,8,facet
69,-1.489139557,-1.480041215,Pt,8,edge
70,-1.416219234,-1.370846323,Rh,8,facet
71,-1.625080109,-1.604744517,Rh,8,edge
72,-1.86709547,-1.780316924,Rh,8,corner
73,-1.573551178,-1.511133498,Rh,8,facet
74,-1.534751892,-1.567763766,Rh,8,edge
75,-1.651903152,-1.656634561,Rh,8,corner
76,-1.494278431,-1.521515109,Rh,8,facet
77,-1.730943203,-1.785845446,Rh,8,corner
78,-1.571443081,-1.62233031,Rh,8,edge
79,-1.555964947,-1.559673064,Rh,8,edge
80,-1.41923666,-1.36796469,Rh,8,facet
81,-1.435402393,-1.374292429,Rh,8,facet
82,-1.283756256,-1.290480558,Rh,8,facet
83,-1.597518921,-1.552208729,Rh,8,edge
84,-1.56825161,-1.515897998,Rh,8,facet
85,-1.553255558,-1.49597854,Rh,8,facet
86,-1.270160198,-1.290595733,Rh,8,facet
87,-1.623169422,-1.535320064,Rh,8,facet
88,-1.756333351,-1.736783173,Rh,8,corner
89,-1.359313965,-1.374546976,Rh,8,facet
90,-1.429414272,-1.425319976,Rh,8,facet
91,-1.543831348,-1.553177265,Rh,8,edge
92,-1.476243496,-1.480642459,Rh,8,facet
93,-1.575354576,-1.488592503,Rh,8,facet
94,-1.552554131,-1.618040562,Rh,8,corner
95,-1.601598263,-1.66201877,Ru,8,facet
96,-1.911879063,-1.917503559,Ru,8,facet
97,-1.993932724,-1.938210275,Ru,8,facet
98,-1.997065067,-1.993789301,Ru,8,edge
99,-1.870174885,-1.918929911,Ru,8,facet
100,-2.026860237,-1.945025625,Ru,8,facet
101,-2.268951416,-2.119624706,Ru,8,edge
102,-1.904864311,-1.88362957,Ru,8,facet
103,-1.851397514,-1.829740249,Ru,8,facet
104,-1.98420763,-1.940652857,Ru,8,facet
105,-1.994833946,-1.987352299,Ru,8,edge
106,-2.093073845,-2.078241442,Ru,8,corner
107,-1.800401688,-1.785770579,Ru,8,facet
108,-1.982718468,-2.018457951,Ru,8,edge
109,-1.97860527,-1.930902673,Ru,8,facet
110,-2.036924362,-1.959182409,Ru,8,facet
111,-2.286047935,-2.215347056,Ru,8,corner
112,-1.990476608,-2.000817144,Ru,8,edge
113,-1.816142559,-1.801982218,Ru,8,facet
114,-1.894260883,-1.901579854,Ru,8,facet
115,-1.700311184,-1.714179726,Ru,8,facet
116,-1.707194805,-1.700005914,Ru,8,facet
117,-1.915956974,-1.837282034,Ru,8,facet
118,-1.856541157,-1.859066773,Ru,8,facet
119,-2.026557446,-2.067620225,Ru,8,corner
120,-1.975711823,-2.026553195,Ru,8,edge
121,-2.022034645,-2.114390137,Ru,8,corner
122,-1.695122242,-1.618108079,Ir,9,facet
123,-1.84431076,-1.902544935,Ir,9,edge
124,-1.610081196,-1.608023279,Ir,9,facet
125,-2.153954983,-2.109997664,Ir,9,corner
126,-2.022779942,-1.961653519,Ir,9,edge
127,-1.931874275,-2.037716819,Ir,9,edge
128,-2.079030037,-2.07971051,Ir,9,corner
129,-1.807899952,-1.725414067,Ir,9,facet
130,-1.735656261,-1.740551461,Ir,9,facet
131,-1.72951889,-1.733864872,Ir,9,facet
132,-1.644684315,-1.648234121,Ir,9,facet
133,-1.892808914,-1.900541659,Ir,9,edge
134,-1.85933733,-1.931453656,Ir,9,edge
135,-1.560266972,-1.611374437,Ir,9,facet
136,-1.621281624,-1.649707307,Ir,9,facet
137,-1.663309574,-1.615420786,Ir,9,facet
138,-1.704718113,-1.594395861,Ir,9,facet
139,-2.017724991,-1.927647407,Ir,9,edge
140,-2.187617302,-2.113383434,Ir,9,corner
141,-1.909458637,-1.857112032,Ir,9,edge
142,-2.035252094,-2.067422365,Ir,9,corner
143,-1.202117443,-1.163942852,Pd,9,edge
144,-1.030132294,-0.936812133,Pd,9,facet
145,-1.382236481,-1.295030348,Pd,9,corner
146,-1.213270187,-1.190184133,Pd,9,edge
147,-0.981535435,-0.971145583,Pd,9,facet
148,-0.953994751,-0.951341831,Pd,9,facet
149,-1.26433897,-1.21350051,Pd,9,edge
150,-0.994366646,-0.993989588,Pd,9,facet
151,-1.381446838,-1.383912389,Pd,9,corner
152,-1.181324959,-1.191974808,Pd,9,edge
153,-1.129653454,-1.172778038,Pd,9,edge
154,-1.030283451,-0.977750981,Pd,9,facet
155,-1.293063641,-1.281669513,Pd,9,edge
156,-1.238028526,-1.262290092,Pd,9,edge
157,-1.312313557,-1.261462956,Pd,9,corner
158,-1.196341515,-1.182928552,Pd,9,edge
159,-0.951593399,-0.931045567,Pd,9,facet
160,-1.111927032,-0.995892235,Pd,9,facet
161,-1.247195721,-1.182471312,Pd,9,edge
162,-1.462043762,-1.405339024,Pd,9,corner
163,-0.880760193,-0.915736089,Pd,9,facet
164,-0.885650635,-0.935129427,Pd,9,facet
165,-0.80292511,-0.859077503,Pd,9,facet
166,-1.208996296,-1.157235048,Pd,9,edge
167,-1.281209946,-1.25403758,Pd,9,corner
168,-1.189335823,-1.201313883,Pd,9,corner
169,-1.466441154,-1.368082705,Pt,9,edge
170,-1.550191879,-1.577613873,Pt,9,corner
171,-1.358337879,-1.385458645,Pt,9,edge
172,-1.408601761,-1.375929667,Pt,9,edge
173,-1.054342747,-1.125125049,Pt,9,facet
174,-1.021130085,-1.110794984,Pt,9,facet
175,-1.428593636,-1.424862895,Pt,9,edge
176,-1.08178091,-1.206211235,Pt,9,facet
177,-1.296119213,-1.271210736,Pt,9,facet
178,-1.550940037,-1.497885778,Pt,9,edge
179,-1.422317982,-1.45537919,Pt,9,edge
180,-1.228954315,-1.339115626,Pt,9,facet
181,-1.910316467,-1.789493408,Pt,9,corner
182,-1.447217464,-1.550536111,Pt,9,edge
183,-1.262831688,-1.262793472,Pt,9,facet
184,-1.48358202,-1.469017592,Pt,9,edge
185,-1.499550343,-1.465442521,Pt,9,edge
186,-1.137892723,-1.161464742,Pt,9,facet
187,-1.181922436,-1.317233696,Pt,9,facet
188,-1.613330841,-1.590700024,Pt,9,corner
189,-1.188571453,-1.25193998,Pt,9,facet
190,-1.385787487,-1.428372905,Pt,9,edge
191,-1.185140133,-1.180682215,Pt,9,facet
192,-1.048207283,-1.011116235,Pt,9,facet
193,-1.103531837,-1.08535546,Pt,9,facet
194,-1.804609776,-1.75312523,Pt,9,corner
195,-1.345929146,-1.331740171,Rh,9,facet
196,-1.55840826,-1.581362792,Rh,9,corner
