,Ead_NNP,Ead_reg,ontop_element,struct_no,site_info
0,-1.920909882,-1.857212258,Ir,8,facet
1,-1.920902252,-1.9440167,Ir,8,edge
2,-1.700612068,-1.786939285,Ir,8,facet
3,-1.79011488,-1.716747007,Ir,8,facet
4,-2.200373173,-2.181734128,Ir,8,corner
5,-2.268755436,-2.140120071,Ir,8,edge
6,-1.676362991,-1.715026881,Ir,8,facet
7,-1.494938374,-1.505517955,Ir,8,facet
8,-1.823330402,-1.726741259,Ir,8,facet
9,-1.626128197,-1.606929606,Ir,8,facet
10,-2.144359589,-2.087859837,Ir,8,corner
11,-1.763768673,-1.699250056,Ir,8,facet
12,-1.862634182,-1.868091248,Ir,8,edge
13,-2.017905235,-2.058218653,Ir,8,corner
14,-1.844765186,-1.873285603,Ir,8,edge
15,-1.851258755,-1.816922842,Ir,8,facet
16,-1.798110962,-1.845752731,Ir,8,edge
17,-1.531976223,-1.570817335,Ir,8,facet
18,-1.911102772,-1.980347661,Ir,8,corner
19,-1.884260654,-1.826199315,Ir,8,facet
20,-1.851325512,-1.85125909,Ir,8,facet
21,-2.293861866,-2.328891395,Ir,8,corner
22,-1.928833008,-1.941792114,Ir,8,edge
23,-2.046904564,-1.941699629,Ir,8,facet
24,-1.250123501,-1.256782507,Pd,8,edge
25,-1.225318432,-1.197300407,Pd,8,edge
26,-1.379789352,-1.311880382,Pd,8,corner
27,-0.855037212,-0.874409551,Pd,8,facet
28,-0.909777164,-0.969482176,Pd,8,facet
29,-0.925432205,-0.956281153,Pd,8,facet
30,-0.96216774,-0.985705068,Pd,8,facet
31,-0.867786884,-0.941605684,Pd,8,facet
32,-1.181132793,-1.124903795,Pd,8,edge
33,-1.253634453,-1.316696775,Pd,8,corner
34,-1.155016422,-1.179460753,Pd,8,edge
35,-1.360975742,-1.371887099,Pd,8,corner
36,-1.106838226,-1.135618414,Pd,8,edge
37,-1.230783939,-1.225204265,Pd,8,edge
38,-1.312229633,-1.342775997,Pd,8,corner
39,-1.22834444,-1.242485139,Pd,8,edge
40,-1.375349998,-1.378813386,Pd,8,corner
41,-1.172775269,-1.166513281,Pd,8,edge
42,-0.877242565,-0.944953904,Pd,8,facet
43,-1.254895687,-1.213405162,Pd,8,edge
44,-1.524812222,-1.465576743,Pd,8,corner
45,-1.332487106,-1.318984587,Pd,8,corner
46,-1.522275925,-1.473739244,Pt,8,edge
47,-1.252283096,-1.202590432,Pt,8,facet
48,-1.582791328,-1.596325088,Pt,8,edge
49,-1.367320061,-1.324152093,Pt,8,edge
50,-1.748779297,-1.724775656,Pt,8,corner
51,-1.140766621,-1.141644229,Pt,8,facet
52,-1.036807537,-1.092627879,Pt,8,facet
53,-1.358465195,-1.369924354,Pt,8,edge
54,-1.569309711,-1.579904317,Pt,8,corner
55,-1.633268833,-1.541728153,Pt,8,edge
56,-1.487094879,-1.477758049,Pt,8,edge
57,-1.3187747,-1.29401336,Pt,8,facet
58,-1.664045334,-1.612218244,Pt,8,corner
59,-1.165621758,-1.192351126,Pt,8,facet
60,-1.258201122,-1.226532619,Pt,8,facet
61,-1.476877689,-1.510097454,Pt,8,edge
62,-1.235650539,-1.183291748,Pt,8,facet
63,-1.08156538,-1.103025039,Pt,8,facet
64,-1.1865201,-1.2253515,Pt,8,facet
65,-1.156290531,-1.177856161,Pt,8,facet
66,-1.130927086,-1.201651019,Pt,8,facet
67,-1.341996193,-1.429907027,Pt,8,edge
68,-1.093933105,-1.205563888,Pt,8,facet
69,-1.489139557,-1.477634468,Pt,8,edge
70,-1.416219234,-1.37882275,Rh,8,facet
71,-1.625080109,-1.618436332,Rh,8,edge
72,-1.86709547,-1.845452275,Rh,8,corner
73,-1.573551178,-1.499640423,Rh,8,facet
74,-1.534751892,-1.58254496,Rh,8,edge
75,-1.651903152,-1.657388944,Rh,8,corner
76,-1.494278431,-1.513718967,Rh,8,facet
77,-1.730943203,-1.795736601,Rh,8,corner
78,-1.571443081,-1.632276358,Rh,8,edge
79,-1.555964947,-1.572312968,Rh,8,edge
80,-1.41923666,-1.376577912,Rh,8,facet
81,-1.435402393,-1.381485184,Rh,8,facet
82,-1.283756256,-1.263866153,Rh,8,facet
83,-1.597518921,-1.561759811,Rh,8,edge
84,-1.56825161,-1.505889591,Rh,8,facet
85,-1.553255558,-1.48182329,Rh,8,facet
86,-1.270160198,-1.264690663,Rh,8,facet
87,-1.623169422,-1.534972611,Rh,8,facet
88,-1.756333351,-1.721112576,Rh,8,corner
89,-1.359313965,-1.381680978,Rh,8,facet
90,-1.429414272,-1.419928092,Rh,8,facet
91,-1.543831348,-1.563189641,Rh,8,edge
92,-1.476243496,-1.466202646,Rh,8,facet
93,-1.575354576,-1.474054124,Rh,8,facet
94,-1.552554131,-1.628998563,Rh,8,corner
95,-1.601598263,-1.637570765,Ru,8,facet
96,-1.911879063,-1.918038599,Ru,8,facet
97,-1.993932724,-1.940778356,Ru,8,facet
98,-1.997065067,-1.988561764,Ru,8,edge
99,-1.870174885,-1.919628423,Ru,8,facet
100,-2.026860237,-1.94728657,Ru,8,facet
101,-2.268951416,-2.127236685,Ru,8,edge
102,-1.904864311,-1.88181043,Ru,8,facet
103,-1.851397514,-1.829808843,Ru,8,facet
104,-1.98420763,-1.943227113,Ru,8,facet
105,-1.994833946,-1.981643285,Ru,8,edge
106,-2.093073845,-2.087545881,Ru,8,corner
107,-1.800401688,-1.789956361,Ru,8,facet
108,-1.982718468,-2.017478467,Ru,8,edge
109,-1.97860527,-1.932970133,Ru,8,facet
110,-2.036924362,-1.95755553,Ru,8,facet
111,-2.286047935,-2.211138041,Ru,8,corner
112,-1.990476608,-1.996494878,Ru,8,edge
113,-1.816142559,-1.804547867,Ru,8,facet
114,-1.894260883,-1.900605026,Ru,8,facet
115,-1.700311184,-1.722325472,Ru,8,facet
116,-1.707194805,-1.706682283,Ru,8,facet
117,-1.915956974,-1.836794905,Ru,8,facet
118,-1.856541157,-1.857432576,Ru,8,facet
119,-2.026557446,-2.075958876,Ru,8,corner
120,-1.975711823,-2.027344846,Ru,8,edge
121,-2.022034645,-2.122685275,Ru,8,corner
122,-1.695122242,-1.622638376,Ir,9,facet
123,-1.84431076,-1.904088999,Ir,9,edge
124,-1.610081196,-1.613496011,Ir,9,facet
125,-2.153954983,-2.109020953,Ir,9,corner
126,-2.022779942,-1.961340592,Ir,9,edge
127,-1.931874275,-2.037124376,Ir,9,edge
128,-2.079030037,-2.078942396,Ir,9,corner
129,-1.807899952,-1.721819763,Ir,9,facet
130,-1.735656261,-1.73681805,Ir,9,facet
131,-1.72951889,-1.73014941,Ir,9,facet
132,-1.644684315,-1.649781884,Ir,9,facet
133,-1.892808914,-1.902155957,Ir,9,edge
134,-1.85933733,-1.931942631,Ir,9,edge
135,-1.560266972,-1.616541535,Ir,9,facet
136,-1.621281624,-1.651111689,Ir,9,facet
137,-1.663309574,-1.620208362,Ir,9,facet
138,-1.704718113,-1.60099693,Ir,9,facet
139,-2.017724991,-1.928268108,Ir,9,edge
140,-2.187617302,-2.112408938,Ir,9,corner
141,-1.909458637,-1.859311867,Ir,9,edge
142,-2.035252094,-2.066749132,Ir,9,corner
143,-1.202117443,-1.160800544,Pd,9,edge
144,-1.030132294,-0.941148824,Pd,9,facet
145,-1.382236481,-1.294602843,Pd,9,corner
146,-1.213270187,-1.198151366,Pd,9,edge
147,-0.981535435,-0.983090543,Pd,9,facet
148,-0.953994751,-0.961850553,Pd,9,facet
149,-1.26433897,-1.22401294,Pd,9,edge
150,-0.994366646,-1.002855703,Pd,9,facet
151,-1.381446838,-1.374779713,Pd,9,corner
152,-1.181324959,-1.200348795,Pd,9,edge
153,-1.129653454,-1.174383399,Pd,9,edge
154,-1.030283451,-0.989164719,Pd,9,facet
155,-1.293063641,-1.283667859,Pd,9,edge
156,-1.238028526,-1.26771206,Pd,9,edge
157,-1.312313557,-1.267023619,Pd,9,corner
158,-1.196341515,-1.188790274,Pd,9,edge
159,-0.951593399,-0.931197249,Pd,9,facet
160,-1.111927032,-1.004374032,Pd,9,facet
161,-1.247195721,-1.188174485,Pd,9,edge
162,-1.462043762,-1.40151766,Pd,9,corner
163,-0.880760193,-0.904994197,Pd,9,facet
164,-0.885650635,-0.938340988,Pd,9,facet
165,-0.80292511,-0.84675947,Pd,9,facet
166,-1.208996296,-1.150284382,Pd,9,edge
167,-1.281209946,-1.260798858,Pd,9,corner
168,-1.189335823,-1.211177316,Pd,9,corner
169,-1.466441154,-1.352660735,Pt,9,edge
170,-1.550191879,-1.582024146,Pt,9,corner
171,-1.358337879,-1.370426677,Pt,9,edge
172,-1.408601761,-1.360584768,Pt,9,edge
173,-1.054342747,-1.135090611,Pt,9,facet
174,-1.021130085,-1.118960324,Pt,9,facet
175,-1.428593636,-1.413557657,Pt,9,edge
176,-1.08178091,-1.211955945,Pt,9,facet
177,-1.296119213,-1.265614521,Pt,9,facet
178,-1.550940037,-1.49807614,Pt,9,edge
179,-1.422317982,-1.448882214,Pt,9,edge
180,-1.228954315,-1.324752631,Pt,9,facet
181,-1.910316467,-1.887366672,Pt,9,corner
182,-1.447217464,-1.554926654,Pt,9,edge
183,-1.262831688,-1.258655136,Pt,9,facet
184,-1.48358202,-1.464820505,Pt,9,edge
185,-1.499550343,-1.460647043,Pt,9,edge
186,-1.137892723,-1.172299729,Pt,9,facet
187,-1.181922436,-1.304906764,Pt,9,facet
188,-1.613330841,-1.594692767,Pt,9,corner
189,-1.188571453,-1.249730156,Pt,9,facet
190,-1.385787487,-1.417562362,Pt,9,edge
191,-1.185140133,-1.189914403,Pt,9,facet
192,-1.048207283,-1.017339224,Pt,9,facet
193,-1.103531837,-1.091173016,Pt,9,facet
194,-1.804609776,-1.761951541,Pt,9,corner
195,-1.345929146,-1.345686034,Rh,9,facet
196,-1.55840826,-1.597377016,Rh,9,corner
197,-1.486424923,-1.412464134,Rh,9,facet
198,-1.308113575,-1.34873237,Rh,9,facet
199,-1.529263973,-1.481187287,Rh,9,facet
200,-1.304642677,-1.379384064,Rh,9,facet
201,-1.371748447,-1.362570027,Rh,9,facet
202,-1.334695816,-1.346346351,Rh,9,facet
203,-1.629342079,-1.52389342,Rh,9,facet
204,-1.597864628,-1.644245779,Rh,9,corner
205,-1.57357645,-1.615325777,Rh,9,edge
206,-1.36345005,-1.433457834,Rh,9,facet
207,-1.452159405,-1.393500749,Rh,9,facet
208,-1.68140173,-1.704668918,Rh,9,corner
209,-1.79890871,-1.757993544,Rh,9,corner
210,-1.366658211,-1.390436591,Rh,9,facet
211,-1.688770771,-1.608947021,Rh,9,facet
212,-1.545631886,-1.408183093,Rh,9,facet
213,-1.668183804,-1.68109031,Rh,9,corner
214,-1.548678398,-1.575174917,Rh,9,edge
215,-1.459844589,-1.452808454,Rh,9,facet
216,-1.53610611,-1.610420144,Rh,9,corner
217,-1.357760429,-1.31113866,Rh,9,facet
218,-1.490162849,-1.570041326,Rh,9,edge
219,-1.564711571,-1.526549583,Rh,9,edge
220,-2.2366786,-2.085172502,Ru,9,edge
221,-1.66554451,-1.677385633,Ru,9,facet
222,-2.037166595,-2.009748251,Ru,9,edge
223,-1.904034138,-1.871913476,Ru,9,facet
224,-1.908213139,-1.966081264,Ru,9,edge
225,-2.00369072,-1.939826298,Ru,9,facet
226,-1.910886765,-1.886858067,Ru,9,facet
227,-1.937433243,-1.917742445,Ru,9,facet
228,-1.861031055,-1.929024225,Ru,9,facet
229,-2.522641182,-2.475623144,Ru,9,corner
230,-1.929153919,-1.942799518,Ru,9,facet
231,-1.803807735,-1.949439416,Ru,9,edge
232,-1.992043018,-2.059312708,Ru,9,corner
233,-1.867336273,-1.855597988,Ru,9,facet
234,-1.803196907,-1.858950114,Ru,9,facet
235,-2.110475063,-2.178179861,Ru,9,corner
236,-1.753590107,-1.748606534,Ru,9,facet
237,-1.971512318,-1.908427826,Ru,9,facet
238,-1.981537819,-1.931371904,Ru,9,facet
239,-2.385035992,-2.46414049,Ru,9,corner
240,-1.910885334,-1.903517464,Ru,9,facet
241,-1.838977814,-1.863100211,Ru,9,facet
242,-2.105418205,-2.01092355,Ru,9,edge
243,-1.828074455,-1.886944189,Ru,9,facet
244,-1.870582104,-1.919509045,Ir,10,edge
245,-1.909936905,-1.962816844,Ir,10,edge
246,-1.756270885,-1.705094741,Ir,10,facet
247,-2.016181469,-2.043096624,Ir,10,corner
248,-2.004101753,-1.949127104,Ir,10,edge
249,-1.73361969,-1.732373322,Ir,10,facet
250,-1.700942039,-1.770241755,Ir,10,facet
251,-1.907477379,-1.929186844,Ir,10,edge
252,-1.576325417,-1.602748498,Ir,10,facet
253,-2.072291374,-1.972868085,Ir,10,edge
254,-1.999307156,-2.026123997,Ir,10,corner
255,-1.872494698,-1.872440913,Ir,10,edge
256,-1.876471043,-1.96067531,Ir,10,edge
257,-2.071444988,-2.030670172,Ir,10,edge
258,-2.011747837,-2.09567152,Ir,10,corner
259,-1.917779922,-1.860141129,Ir,10,facet
260,-1.601606369,-1.618817764,Ir,10,facet
261,-1.979146481,-2.008814016,Ir,10,corner
262,-2.086727142,-2.11665441,Ir,10,corner
263,-2.127315998,-1.996316504,Ir,10,edge
264,-2.127617836,-2.116785699,Ir,10,corner
265,-1.597812653,-1.625013526,Ir,10,facet
266,-1.948357105,-1.970021462,Ir,10,edge
267,-1.768670559,-1.747955,Ir,10,facet
268,-2.087084293,-2.118368072,Ir,10,corner
269,-1.819684029,-1.923359609,Ir,10,edge
270,-1.95167923,-2.027408604,Ir,10,corner
271,-1.10425663,-1.127490938,Pd,10,edge
272,-0.911594391,-0.924867457,Pd,10,facet
273,-1.374293804,-1.34911813,Pd,10,corner
274,-0.958559513,-0.963065074,Pd,10,facet
275,-0.940703869,-1.011743915,Pd,10,facet
276,-0.968584061,-0.964876966,Pd,10,facet
277,-0.90281868,-0.912696749,Pd,10,facet
278,-1.272062778,-1.306583641,Pd,10,corner
279,-1.437623978,-1.416617212,Pd,10,corner
280,-1.219239235,-1.199651856,Pd,10,edge
281,-0.811144829,-0.859831949,Pd,10,facet
282,-1.236355305,-1.175518585,Pd,10,edge
283,-0.810428619,-0.898605957,Pd,10,facet
284,-0.878555298,-0.905651303,Pd,10,facet
285,-1.172190189,-1.189787861,Pd,10,edge
286,-0.899872303,-0.985442658,Pd,10,facet
287,-1.048697948,-1.035503144,Pd,10,facet
288,-1.088266373,-1.008640424,Pd,10,facet
289,-1.443648338,-1.448455925,Pd,10,corner
290,-0.996665001,-1.050533699,Pd,10,facet
291,-0.884305477,-0.895898987,Pd,10,facet
292,-1.142636776,-1.148515663,Pd,10,edge
293,-1.602549076,-1.542958427,Pt,10,edge
294,-1.539005756,-1.583154764,Pt,10,corner
295,-1.611140251,-1.60096433,Pt,10,corner
296,-1.208965302,-1.182486942,Pt,10,facet
297,-1.316485882,-1.267908739,Pt,10,facet
298,-1.073780537,-1.111915205,Pt,10,facet
299,-1.149055481,-1.187185309,Pt,10,facet
300,-1.752170563,-1.769517497,Pt,10,corner
301,-1.681619644,-1.643704267,Pt,10,edge
302,-1.276937962,-1.272237733,Pt,10,facet
303,-1.378779411,-1.311345161,Pt,10,facet
304,-1.347685814,-1.308087501,Pt,10,facet
305,-1.400029659,-1.449590355,Pt,10,edge
306,-1.404879093,-1.326488898,Pt,10,edge
307,-1.135005474,-1.190103573,Pt,10,facet
308,-1.059564114,-1.132257573,Pt,10,facet
309,-1.12699604,-1.097513939,Pt,10,facet
310,-1.141523838,-1.133947099,Pt,10,facet
311,-1.267103195,-1.20001418,Pt,10,facet
312,-1.253424644,-1.225586503,Pt,10,facet
313,-1.164991856,-1.13140921,Pt,10,facet
314,-1.56082058,-1.611380313,Pt,10,corner
315,-1.357449532,-1.369012511,Rh,10,facet
316,-1.548467159,-1.65672242,Rh,10,corner
317,-1.58831358,-1.609213526,Rh,10,edge
318,-1.491411209,-1.497071169,Rh,10,facet
319,-1.636225224,-1.599000577,Rh,10,edge
320,-1.407295704,-1.393207027,Rh,10,facet
321,-1.389159203,-1.410903361,Rh,10,facet
322,-1.583203316,-1.581626832,Rh,10,edge
323,-1.274318695,-1.389214471,Rh,10,facet
324,-1.308696747,-1.387126661,Rh,10,facet
325,-1.630587101,-1.617480975,Rh,10,edge
326,-1.492300034,-1.437527775,Rh,10,facet
327,-1.529481888,-1.466080064,Rh,10,facet
328,-1.447603703,-1.422899691,Rh,10,facet
329,-1.277008057,-1.256741209,Rh,10,facet
330,-1.531219959,-1.518132407,Rh,10,facet
331,-1.562746525,-1.63200111,Rh,10,corner
332,-1.58716774,-1.607430048,Rh,10,edge
333,-1.420457363,-1.325035385,Rh,10,facet
334,-1.40389204,-1.433114328,Rh,10,facet
335,-1.350117683,-1.322146224,Rh,10,facet
336,-1.685134411,-1.644983438,Rh,10,edge
337,-1.501730919,-1.471452091,Rh,10,facet
338,-1.668162346,-1.66765167,Rh,10,edge
339,-1.654547215,-1.657111443,Rh,10,corner
340,-1.754553318,-1.708670716,Rh,10,edge
341,-1.417860031,-1.425904343,Rh,10,facet
342,-1.800117493,-1.85069077,Rh,10,corner
343,-1.76789093,-1.777558639,Ru,10,facet
344,-1.61596489,-1.655256897,Ru,10,facet
345,-1.678719044,-1.72969577,Ru,10,facet
346,-1.856083393,-1.954444739,Ru,10,edge
347,-2.099594593,-2.056440514,Ru,10,edge
348,-1.871804714,-1.953189028,Ru,10,edge
349,-2.226697922,-1.984506327,Ru,10,facet
350,-1.559389591,-1.63599062,Ru,10,facet
351,-1.920804977,-2.012059072,Ru,10,corner
352,-2.046236038,-1.991148482,Ru,10,edge
353,-1.731012821,-1.777201025,Ru,10,facet
354,-2.036185265,-1.995436034,Ru,10,edge
355,-1.680227757,-1.877044144,Ru,10,facet
356,-1.915065765,-1.951453368,Ru,10,edge
357,-1.69499588,-1.770588313,Ru,10,facet
358,-2.109209061,-2.155261939,Ru,10,corner
359,-2.034840107,-2.005079264,Ru,10,edge
360,-1.884717464,-1.980239195,Ru,10,corner
361,-1.998461723,-1.943149888,Ru,10,facet
362,-1.859319687,-1.872352015,Ru,10,facet
363,-1.742331982,-1.737518612,Ru,10,facet
364,-2.267252922,-2.269370775,Ru,10,corner
365,-1.834214211,-1.940825407,Ru,10,edge
366,-1.931581974,-1.933818315,Ir,11,edge
367,-2.012029648,-2.107196937,Ir,11,corner
368,-2.006848335,-1.993264934,Ir,11,edge
369,-1.800544739,-1.86008729,Ir,11,edge
370,-1.685772896,-1.651516848,Ir,11,facet
371,-1.705410004,-1.74735243,Ir,11,facet
372,-1.774257183,-1.800801902,Ir,11,facet
373,-1.755975723,-1.793022943,Ir,11,facet
374,-2.234863758,-2.149686629,Ir,11,corner
375,-1.865983963,-1.787130291,Ir,11,facet
376,-1.550648212,-1.58195469,Ir,11,facet
377,-1.615077496,-1.668494693,Ir,11,facet
378,-1.700888634,-1.706847185,Ir,11,facet
379,-2.135159969,-2.028601572,Ir,11,edge
380,-2.238063812,-2.08635977,Ir,11,edge
381,-2.101988316,-2.172341569,Ir,11,corner
382,-1.664817333,-1.71292224,Ir,11,facet
383,-1.938488483,-1.921267437,Ir,11,edge
384,-2.215000153,-2.157435025,Ir,11,corner
385,-1.937711239,-1.837899009,Ir,11,facet
386,-1.859026909,-1.912567804,Ir,11,edge
387,-1.84945631,-1.845001152,Ir,11,facet
388,-1.926103592,-1.930168747,Ir,11,edge
389,-1.709974766,-1.73292555,Ir,11,facet
390,-1.657660961,-1.704108994,Ir,11,facet
391,-2.28218317,-2.143472208,Ir,11,edge
392,-1.656716824,-1.657960137,Ir,11,facet
393,-1.821171761,-1.867842129,Ir,11,facet
394,-0.852276325,-0.930968917,Pd,11,facet
395,-1.005743504,-0.944778696,Pd,11,facet
396,-1.024115086,-1.004882196,Pd,11,facet
397,-1.134754658,-1.103043616,Pd,11,facet
398,-1.137159824,-1.159988836,Pd,11,edge
399,-0.876186848,-0.920154622,Pd,11,facet
400,-1.252387524,-1.24038368,Pd,11,edge
401,-0.957314014,-0.984050823,Pd,11,facet
402,-0.819242477,-0.884523288,Pd,11,facet
403,-1.258949757,-1.247508149,Pd,11,corner
404,-1.320735455,-1.216045064,Pd,11,edge
405,-1.290452957,-1.263595969,Pd,11,corner
406,-0.985375881,-0.967480931,Pd,11,facet
407,-1.38444376,-1.426845847,Pd,11,corner
408,-1.312652588,-1.298157632,Pd,11,edge
409,-0.920723438,-0.982468909,Pd,11,facet
410,-0.929525375,-0.98036398,Pd,11,facet
411,-1.133250237,-1.063431761,Pd,11,facet
412,-1.292779446,-1.263429892,Pd,11,edge
413,-1.405749321,-1.33181168,Pd,11,corner
414,-0.889187813,-0.943194302,Pd,11,facet
415,-1.372750282,-1.430045672,Pd,11,corner
416,-1.26458931,-1.240226821,Pd,11,corner
417,-1.016898155,-1.141214108,Pt,11,facet
418,-1.101918221,-1.198979863,Pt,11,facet
419,-1.433589458,-1.382506075,Pt,11,edge
420,-0.995398521,-1.102538326,Pt,11,facet
421,-1.409977913,-1.336883364,Pt,11,edge
422,-1.578925133,-1.582590682,Pt,11,corner
423,-1.301780701,-1.296172578,Pt,11,facet
424,-1.484218597,-1.520208466,Pt,11,corner
425,-1.239178181,-1.278534906,Pt,11,facet
426,-1.16855526,-1.168640399,Pt,11,facet
427,-1.220168114,-1.204077906,Pt,11,facet
428,-1.469079494,-1.350183678,Pt,11,edge
429,-1.01744175,-1.061427245,Pt,11,facet
430,-1.392242908,-1.365079469,Pt,11,edge
431,-1.629426003,-1.644460624,Pt,11,corner
432,-1.582897663,-1.595277398,Pt,11,corner
433,-1.44069767,-1.451772157,Pt,11,edge
434,-1.083864212,-1.158489606,Pt,11,facet
435,-1.636493206,-1.628048411,Pt,11,corner
436,-1.247723103,-1.181669453,Pt,11,facet
437,-1.224437237,-1.190335061,Pt,11,facet
438,-1.559390068,-1.615197475,Pt,11,corner
439,-1.550987244,-1.529348638,Pt,11,corner
440,-1.471881866,-1.42088545,Pt,11,edge
441,-1.688987255,-1.63344291,Rh,11,edge
442,-1.665102482,-1.695787446,Rh,11,corner
443,-1.38314867,-1.392194988,Rh,11,facet
444,-1.591640472,-1.592945631,Rh,11,edge
445,-1.652004719,-1.594452668,Rh,11,edge
446,-1.625005245,-1.587473169,Rh,11,edge
447,-1.380972862,-1.387948584,Rh,11,facet
448,-1.384104252,-1.423708102,Rh,11,facet
449,-1.345570564,-1.38272507,Rh,11,facet
450,-1.636758804,-1.608709269,Rh,11,edge
451,-1.78805542,-1.809027562,Rh,11,corner
452,-1.538563251,-1.565139714,Rh,11,edge
453,-1.467768669,-1.422918162,Rh,11,facet
454,-1.579458237,-1.497320472,Rh,11,facet
455,-1.296188354,-1.301210427,Rh,11,facet
456,-1.615214825,-1.565002399,Rh,11,edge
457,-1.477659225,-1.434524667,Rh,11,facet
458,-1.536054134,-1.503931485,Rh,11,facet
459,-1.489345074,-1.49867815,Rh,11,facet
460,-1.34875679,-1.354238487,Rh,11,facet
461,-1.6507864,-1.648412819,Rh,11,edge
462,-1.768544674,-1.802887578,Ru,11,facet
463,-2.233368397,-2.104357809,Ru,11,edge
464,-1.957942963,-2.01877731,Ru,11,corner
465,-2.050204277,-2.078105554,Ru,11,edge
466,-2.026610851,-1.973432636,Ru,11,edge
467,-1.97003603,-1.995753519,Ru,11,corner
468,-1.814068794,-1.844544591,Ru,11,facet
469,-1.771819115,-1.724877469,Ru,11,facet
470,-1.765419483,-1.819962923,Ru,11,facet
471,-1.99914217,-1.979965055,Ru,11,edge
472,-1.916746616,-1.912881875,Ru,11,facet
473,-1.766762257,-1.792787058,Ru,11,facet
474,-1.953409672,-1.959077775,Ru,11,edge
475,-1.958154678,-1.957248235,Ru,11,facet
476,-1.926189423,-2.023222097,Ru,11,corner
477,-1.922775745,-1.911689459,Ru,11,facet
478,-1.777483463,-1.855614386,Ru,11,facet
479,-1.924293995,-1.925668458,Ru,11,facet
480,-1.836791515,-1.835510116,Ru,11,facet
481,-1.680963516,-1.655598241,Ru,11,facet
482,-1.721842289,-1.705057101,Ru,11,facet
483,-1.874946117,-1.946588895,Ru,11,edge
484,-1.963383675,-2.070860655,Ru,11,corner
485,-1.877934933,-1.960379547,Ru,11,edge
486,-2.091805458,-2.029242231,Ru,11,edge
487,-2.115832806,-2.154160827,Ru,11,corner
488,-1.849681854,-1.890356061,Ir,12,edge
489,-1.843457222,-1.823460837,Ir,12,facet
490,-1.913917065,-2.061276798,Ir,12,corner
491,-2.191980839,-2.191019427,Ir,12,corner
492,-1.588057518,-1.554222438,Ir,12,facet
493,-1.835861683,-1.817347008,Ir,12,facet
494,-1.972452641,-1.948316172,Ir,12,edge
495,-1.897247314,-1.92162287,Ir,12,edge
496,-1.669779301,-1.684461525,Ir,12,facet
497,-2.037755489,-2.084010743,Ir,12,corner
498,-1.897116661,-1.86306082,Ir,12,edge
499,-2.060571671,-2.042961632,Ir,12,edge
500,-1.907253742,-1.895125886,Ir,12,edge
501,-1.76247263,-1.633524066,Ir,12,facet
502,-1.945205212,-1.95276799,Ir,12,edge
503,-1.583332062,-1.560853234,Ir,12,facet
504,-1.6235075,-1.620076196,Ir,12,facet
505,-1.556215763,-1.583169286,Ir,12,facet
506,-1.682195663,-1.690210752,Ir,12,facet
507,-1.576770782,-1.650437046,Ir,12,facet
508,-1.522294998,-1.520785689,Ir,12,facet
509,-1.761283875,-1.70951914,Ir,12,facet
510,-2.169898033,-2.165182571,Ir,12,corner
511,-1.311018467,-1.268542664,Pd,12,edge
512,-1.267314911,-1.190863593,Pd,12,edge
513,-0.936415195,-0.975391628,Pd,12,facet
514,-1.423365593,-1.418685642,Pd,12,corner
515,-0.988103867,-1.027590081,Pd,12,facet
516,-1.24706459,-1.193434492,Pd,12,edge
517,-1.068356991,-1.05937182,Pd,12,facet
518,-1.285344601,-1.234053343,Pd,12,edge
519,-1.57736063,-1.465734798,Pd,12,corner
520,-1.377840042,-1.30623997,Pd,12,edge
521,-0.940237522,-0.981674461,Pd,12,facet
522,-0.868719101,-0.984978182,Pd,12,facet
523,-0.885354519,-0.950187403,Pd,12,facet
524,-1.43123436,-1.417777672,Pd,12,corner
525,-1.231895924,-1.199053056,Pd,12,edge
526,-1.122299194,-1.152375116,Pd,12,edge
527,-1.230978966,-1.223552736,Pd,12,corner
528,-1.01458025,-0.980140099,Pd,12,facet
529,-0.82544899,-0.805045047,Pd,12,facet
530,-1.314154625,-1.357624,Pd,12,corner
531,-1.332835674,-1.334831501,Pd,12,corner
532,-1.090244293,-1.100225162,Pd,12,facet
533,-1.368224621,-1.259195169,Pd,12,edge
534,-1.343899727,-1.356825089,Pd,12,corner
535,-1.647990704,-1.606928196,Pt,12,corner
