,Ead_NNP,Ead_reg,ontop_element,ad_place_num,struct_no
1429,-1.403140544891352,-1.5010945484082896,Rh,1,19
1430,-1.6480689048767054,-1.662394478016267,Rh,2,19
1431,-1.3664212226867676,-1.350574071482532,Rh,1,19
1432,-1.500108718872073,-1.5149820751901641,Rh,1,19
1433,-1.7229270935058576,-1.7685401620728698,Rh,3,19
1434,-1.812254905700684,-1.9519591475074762,Ru,2,19
1435,-1.769953250885008,-1.7307842894163719,Ru,1,19
1436,-1.860549926757808,-2.012450316351194,Ru,3,19
1437,-1.7532916069030715,-1.951739114418548,Ru,2,19
1438,-1.815167427062984,-1.8800243862787982,Ru,1,19
1439,-1.8214888572692889,-1.8064008543528434,Ru,1,19
1440,-2.2968115806579545,-2.0039977788780683,Ru,1,19
1441,-1.7489705085754403,-1.754519043601406,Ru,1,19
1442,-1.7485313415527344,-1.9647515866984722,Ru,3,19
1443,-1.8673229217529328,-1.919457223896132,Ru,1,19
1444,-1.9962406158447257,-1.9900120166266144,Ru,2,19
1445,-1.7811522483825684,-1.748492753234561,Ru,1,19
1446,-1.899693965911864,-2.0579075287413766,Ru,3,19
1447,-2.067445278167725,-2.033766990951813,Ru,2,19
1448,-1.6318225860595694,-1.667674118775515,Ru,1,19
1449,-1.95148992538452,-1.9058590515662395,Ru,1,19
1450,-2.0061678886413574,-2.0626199637940417,Ru,3,19
1451,-1.7531256675720286,-1.8185790005266376,Ru,1,19
1452,-2.088615417480467,-2.0945629790696954,Ru,2,19
1453,-1.8044619560241648,-1.8728637214689503,Ru,1,19
1454,-2.029386043548583,-2.006270169429897,Ru,2,19
1455,-1.649374008178711,-1.6769640859130786,Ru,1,19
1456,-1.8029298782348635,-1.7990159487936714,Ru,1,19
1457,-1.896536350250245,-1.918603523325828,Ru,1,19
1458,-2.0879058837890616,-2.12186336898325,Ru,3,19
1459,-2.000308036804197,-1.9306317636697907,Ru,1,19
1460,-1.8798265457153287,-2.0387911125302094,Ru,3,19
1461,-1.7650580406188938,-1.8728723697482994,Ru,1,19
1462,-1.633683204650878,-1.6703940506883919,Ru,1,19
1463,-2.346968650817874,-2.182023059707398,Ru,2,19
1464,-1.917542934417724,-1.9154463807850146,Ir,1,20
1465,-1.8241348266601567,-1.7796526820025549,Ir,1,20
1466,-1.6358184814453107,-1.5768574095530876,Ir,1,20
1467,-1.7038769721984854,-1.692027271324132,Ir,1,20
1468,-2.014373302459717,-2.0259973669021245,Ir,3,20
1469,-1.9241943359374964,-1.8169096821483963,Ir,1,20
1470,-1.9702596664428729,-2.0326729448002463,Ir,3,20
1471,-1.4729118347167942,-1.4946706874049263,Ir,1,20
1472,-1.6591749191284153,-1.6519551250173914,Ir,1,20
1473,-1.728386402130126,-1.7256134293490857,Ir,1,20
1474,-1.5174908638000506,-1.5351345204184816,Ir,1,20
1475,-1.87475776672363,-1.8783291572578298,Ir,2,20
1476,-1.939028263092041,-1.895585257534839,Ir,2,20
1477,-2.0964193344116184,-1.9445849910413395,Ir,1,20
1478,-2.15804100036621,-2.1237079510311307,Ir,3,20
1479,-1.6753263473510724,-1.6677217380994152,Ir,1,20
1480,-1.996831893920897,-2.070137765982406,Ir,3,20
1481,-2.067726612091062,-2.077411995795615,Ir,3,20
1482,-1.8281178474426223,-1.835454051531131,Ir,1,20
1483,-1.5935115814208969,-1.664942000162327,Ir,1,20
1484,-1.6360678672790536,-1.6969112092982288,Ir,1,20
1485,-1.751636505126955,-1.7639391268733164,Ir,1,20
1486,-2.1774506568908656,-2.2156874693455424,Ir,3,20
1487,-2.1415410041809047,-2.044201996677997,Ir,2,20
1488,-1.1602630615234375,-1.1845879917623976,Pd,2,20
1489,-1.118790626525879,-1.1536083670959647,Pd,2,20
